"text","text_en","cmp_code","eu_code"
"Στις μεγάλες πυρκαγιές, πλημμύρες, επιδημίες, σεισμούς, καιρικά φαινόμενα και σε άλλες καταστροφές η Πολιτική Προστασία είναι στην ημερήσια διάταξη.","In major fires, floods, epidemics, earthquakes, weather events and other disasters, Civil Protection is on the agenda.","501",NA
"Η ίδρυση της πολιτικής προστασίας (1995 επί πρωθυπουργίας Ανδρέα Παπανδρέου) και ο εμβληματικός νόμος 3013/2002 για την αναβάθμιση της (και οι δύο επί κυβερνήσεων ΠΑΣΟΚ) έθεσαν την χώρα στην αιχμή των εξελίξεων σε επίπεδο ΕΕ και διεθνώς.","The establishment of Civil Protection (1995 under Prime Minister Andreas Papandreou) and the emblematic Law 3013/2002 for its upgrading (both under PASOK governments) put the country at the forefront of developments at EU and international level.","501",NA
"Ακολούθησαν οι νόμοι 4249/2014 και 4662/2020 που δεν εφαρμόστηκαν ποτέ στην ολότητα τους.","This was followed by Laws 4249/2014 and 4662/2020 which were never implemented in their entirety.","501",NA
"Ειδικά ο νόμος 4662/2020, δεν περιλαμβάνει πλήρες και εσωτερικά συνεπές πρότυπο για την Πολιτική Προστασία (ΠΠ) / Διαχείρισης Διακινδύνευσης Καταστροφών (ΔΔΚ) καθώς αφενός μεν διατηρούσε αυτούσια ρυθμίσεις για τον σχεδίασμά και την αντιμετώπιση κινδύνων και καταστροφών, αφετέρου δε δημιουργούσε νέες θέσεις οι οποίες οδηγούσαν στην συνύπαρξη ετερόκλητων και διαφορετικής φιλοσοφίας ρυθμίσεων, χωρίς να επιλύονται τα ουσιαστικά ζητήματα και παράπεμπε σε μεγάλο αριθμό νέων ΥΑ και ΚΥΑ, χωρίς μάλιστα να ορίζει σαφείς κατευθύνσεις.","Especially Law 4662/2020, does not include a complete and internally consistent model for Civil Protection (CP) / Disaster Risk Management (DRM) as on the one hand it maintained unchanged regulations for planning and response to risks and disasters, on the other hand it created new positions which led to the coexistence of disparate and differently philosophical regulations, without resolving the substantive issues and referred to a large number of new YAs and KYAs, without even defining clear guidelines.","501",NA
"Ως εκ τούτου τα ακόλουθα βασικά προβλήματα παραμένουν άλυτα εδώ και δύο δεκαετίες:","As a result, the following key problems have remained unresolved for two decades:","501",NA
"Το υφιστάμενο θεσμικό πλαίσιο για την Πολιτική Προστασία, τους φυσικούς, τεχνολογικούς και λοιπούς κινδύνους όσον αφορά τους ρόλους και αρμοδιότητες των εμπλεκόμενων Φορέων και οργάνων σε κεντρικό και αποκεντρωμένο επίπεδο χαρακτηρίζεται από πολυπλοκότητα, ασάφειες, επικαλύψεις και ελλείψεις.","The existing institutional framework for civil protection, natural, technological and other hazards in terms of the roles and responsibilities of the bodies and institutions involved at central and decentralised level is characterised by complexity, ambiguities, overlaps and shortcomings.","501",NA
"Η ορολογία είναι ελλιπής, εξακολουθεί να μην είναι κοινή και δεν υπάρχει σαφής αντιστοίχιση μεταξύ των διαφόρων τομέων της επιστήμης και της τεχνικής.","Terminology is incomplete, still not common and there is no clear mapping between the different scientific and technical fields.","411",NA
"Δεν έχει οριστεί και κατανοηθεί η διαλειτουργικότητα στα τέσσερα επίπεδα της (στρατηγική, επιχειρησιακή, τακτική, τεχνολογική) και οι οργανωτικές και λειτουργικές προϋποθέσεις για την επίτευξή της στον κύκλο ζωής των φυσικών, τεχνολογικών και λοιπών κινδύνων.","Interoperability at its four levels (strategic, operational, tactical, tactical, technological) and the organisational and operational requirements for achieving it in the life cycle of physical, technological and other risks have not been defined and understood.","501",NA
"Ο οριζόντιος και κάθετος συντονισμός παρουσιάζει αδυναμίες καθόσον εξακολουθεί να μην υπάρχει ένα κοινό σύστημα διοίκησης/διαχείρισης περιστατικού και διυπηρεσιακού Συντονισμού των πολλών και διαφορετικών Φορέων που εμπλέκονται στα τρία επίπεδα συντονισμού και συνεργασίας.","There are weaknesses in horizontal and vertical coordination in that there is still no common system of command/incident management and inter-agency coordination of the many different actors involved in the three levels of coordination and cooperation.","501",NA
"Η συγκρότηση, η οργάνωση και η λειτουργία των κεντρικών και αποκεντρωμένων οργάνων Πολιτικής Προστασίας δεν βρίσκεται σε συμφωνία με τις αρχές και τις μεθόδους των διεθνώς αποδεκτών συστημάτων διοίκησης και συντονισμού.","The constitution, organisation and functioning of centralised and decentralised Civil Protection bodies is not in line with the principles and methods of internationally accepted systems of command and coordination.","501",NA
"Ο σχεδιασμός έκτακτης ανάγκης εξακολουθεί να γίνεται στη βάση της ΥΑ 1299/2003 αποκλειστικά ανά τύπο καταστροφής, χωρίς αξιοποίηση των σύγχρονων μοντέλων και μεθοδολογιών με τον ορισμό λειτουργιών και ικανοτήτων και στην βάση (πιθανών, χειριστών) σεναρίων που προκύπτουν από την αξιολόγηση διακινδύνευσης.","Emergency planning is still based on the YA 1299/2003 exclusively by type of disaster, without using modern models and methodologies with the definition of functions and capacities and on the basis of (possible, operator) scenarios resulting from the risk assessment.","501",NA
"Ο σχεδιασμός έκτακτης ανάγκης παραμένει καθηλωμένος στο στάδιο της καταγραφής ρόλων και αρμοδιοτήτων των εμπλεκομένων και δεν εστιάζεται στην κρίσιμη και ουσιαστική δραστηριότητα της αναγνώρισης κενών, ελλείψεων και επικαλύψεων και στην διατύπωση προτάσεων για την επίλυση των δυσλειτουργιών που παρουσιάζονται στην υλοποίηση των απαραίτητων δράσεων για την επίτευξη του σκοπού της ΠΠ.","Contingency planning remains stuck at the stage of recording roles and responsibilities of stakeholders and does not focus on the critical and essential activity of identifying gaps, deficiencies and overlaps and formulating proposals to resolve the dysfunctions encountered in the implementation of the actions necessary to achieve the purpose of the FP.","501",NA
"Δεν έχουν οριστεί οι βασικές γνώσεις και δεξιότητες που είναι απαραίτητες για το προσωπικό στις υπηρεσίες και όργανα πολιτικής προστασίας, ώστε ακολούθως να αναπτυχθεί σχετικό πρόγραμμα εκπαίδευσης","The basic knowledge and skills necessary for staff in the civil protection services and institutions have not been defined, so that a training programme can be subsequently developed","501",NA
"Δεν έχουν καθοριστεί οι τομείς που απαιτούν διυπουργική συνεργασία και συντονισμό και δεν έχουν συσταθεί αντίστοιχα όργανα (μόνιμες Επιτροπές, προσωρινές Ομάδες Εργασίας) για την ανάπτυξη των τομεακών στρατηγικών και των αντίστοιχων σχεδίων δράσης.","The areas requiring inter-ministerial cooperation and coordination have not been identified and the corresponding bodies (standing committees, temporary working groups) have not been set up to develop the sectoral strategies and the corresponding action plans.","501",NA
"Ενδεικτικοί τομείς: ορολογία και πρότυπα, αξιολόγηση κινδύνων, διυπηρεσιακή/διατομεακή εκπαίδευση, διυπηρεσιακές/διατομεακές ασκήσεις, άντληση διδαγμάτων & συμπερασμάτων και καλών πρακτικών, κόστος καταστροφών, επικοινωνία κινδύνων, κλπ.","Indicative areas: terminology and standards, risk assessment, inter-agency/inter-sectoral training, inter-agency/inter-sectoral exercises, lessons learned & lessons learned and good practices, disaster costs, risk communication, etc.","501",NA
"Οι ελλείψεις στην στελέχωση του μηχανισμού είναι σημαντικές σε όλα τα επίπεδα με πιο έντονο το πρόβλημα στους ΟΤΑ.","Staffing deficiencies in the mechanism are significant at all levels with the problem most pronounced in the LAs.","501",NA
"Δεν υπάρχει Μεθοδολογία και Σύστημα Ανατροφοδότησης για την άντληση διδαγμάτων και συμπερασμάτων και την διάχυση καλών πρακτικών από ασκήσεις και καταστροφές.","There is no Methodology and Feedback System to draw lessons and conclusions and disseminate good practices from exercises and disasters.","501",NA
"Δεν υπάρχει κοινή μεθοδολογία αξιολόγησης διακινδύνευσης και καταγραφής των συνεπειών.","There is no common methodology for risk assessment and recording of consequences.","501",NA
"Δεν γίνονται μελέτες περίπτωσης","No case studies are carried out","501",NA
"Η επικοινωνία των διαφόρων κινδύνων είναι αποσπασματική, προσανατολισμένη στην μονόδρομη επικοινωνία, δεν είναι επαρκώς στοχευμένη στις ευάλωτες ομάδες πληθυσμού, δεν εδράζεται σε μοντέλα ατομικής ετοιμότητας, δεν αξιοποιεί σύγχρονες επιστημονικές μεθόδους και δεν αξιολογείται ως προς την αποτελεσματικότητα της.","Communication of the different risks is fragmented, oriented towards one-way communication, not sufficiently targeted at vulnerable population groups, not based on individual preparedness models, not using modern scientific methods and not evaluated for effectiveness.","501",NA
"Όλες οι παραπάνω ελλείψεις συντηρούν την λειτουργία των εμπλεκομένων Φορέων σύμφωνα με το πρότυπο των «μη επικοινωνούντων σιλό» και συντελούν στον αποσπασματικό χαρακτήρα των διάφορων πρωτοβουλιών, δράσεων και προγραμμάτων, όπως καταδείχθηκε στους πρόσφατους σεισμούς στην περίπτωση του προγράμματος του υι ιεν για την χρηματοδότηση της ενεργειακής αναβάθμισης κτιρίων χωρίς να αποτελεί προϋπόθεση τα κτίρια να έχουν ελεγχθεί για την αντισεισμική τους επάρκεια.","All the above shortcomings maintain the operation of the bodies involved in a 'non-communicating silo' model and contribute to the fragmented nature of the various initiatives, actions and programmes, as demonstrated in the recent earthquakes in the case of the YEI programme for financing the energy upgrading of buildings, without it being a prerequisite that the buildings have been tested for their seismic capacity.","501",NA
"Το υφιστάμενο σύστημα δεν έχει μηχανισμούς παρακολούθησης και ελέγχου ούτε υποστήριξης της ανάπτυξης ικανοτήτων των Φορέων.","The current system has no monitoring and control mechanisms and no support for capacity building of institutions.","501",NA
"Δεν διαπνέεται από την κουλτούρα της διαρκούς βελτίωσης που οφείλει να αποτελεί βασικό χαρακτηριστικό ενός συστήματος που αποσκοπεί στην προστασία της ζωής, της υγείας, της περιουσίας των πολιτών καθώς και του περιβάλλοντος και του πολιτιστικού πλούτου της χώρας.","It is not imbued with the culture of continuous improvement that should be a key feature of a system designed to protect the life, health and property of citizens and the environment and cultural wealth of the country.","501",NA
"Σαν αποτέλεσμα στις διαφόρων τύπων καταστροφές από τις οποίες πλήττεται η χώρα, από τις δασικές πυρκαγιές και τα έντονα καιρικά φαινόμενα μέχρι τεχνολογικά μεταφορικά δυστυχήματα και γεωδυναμικά φαινόμενα καταδεικνύονται διαρκώς οι ίδιες αρνητικές επιπτώσεις και ελλείψεις σε θέματα σχεδιασμού, οργάνωσης, εξοπλισμού, εκπαίδευσης, ασκήσεων, συνεργασίας, συντονισμού και ανατροφοδότησης.","As a result, the various types of disasters that affect the country, from forest fires and severe weather events to technological transport accidents and geodynamic phenomena, constantly demonstrate the same negative effects and shortcomings in terms of planning, organisation, equipment, training, exercises, cooperation, coordination and feedback.","501",NA
"Η Πολιτική Προστασία είναι ένα εξαιρετικά πολύπλοκο σύστημα.","Civil protection is an extremely complex system.","501",NA
"Αποτελεί μια από τις θεμελιώδεις αρμοδιότητες της πολιτείας, που δεν μπορούν να εκχωρηθούν στην ιδιωτική πρωτοβουλία.","It is one of the fundamental responsibilities of the state, which cannot be delegated to private initiative.","501",NA
"Περιλαμβάνει φάσεις και δραστηριότητες όπως η Πρόληψη και ελαχιστοποίηση των επιπτώσεων, η Ετοιμότητα και η Επέμβαση και τέλος η Αποκατάσταση και η ανάλυση μετά την καταστροφή.","It includes phases and activities such as Prevention and impact minimisation, Preparedness and Intervention, and finally Recovery and post-disaster analysis.","501",NA
"Οι οριζόντιες δραστηριότητες περιλαμβάνουν την Ανάλυση επικινδυνότητας και Αξιολόγηση Διακινδύνευσης, το Σύστημα Διοίκησης, Ελέγχου, Επικοινωνίας, Συντονισμού και Πληροφόρησης και την Ενημέρωση και Εκπαίδευση των πολιτώνσε όλες τις βαθμίδες.","The horizontal activities include Risk Analysis and Risk Assessment, the Management, Control, Communication, Coordination and Information System and Information and Education of citizens at all levels.","501",NA
"Στην Επέμβαση που είναι κατ’ εξοχήν κρατική αρμοδιότητα εμπλέκονται οι υπηρεσίες έκτακτης ανάγκης οι οποίες ενεργούν με διαφορετική κάθε φορά μεθοδολογία ανάλογα με το είδος, την ένταση και την έκταση των συμβάντων.","Intervention, which is primarily a State responsibility, involves the emergency services, which act according to different methodologies depending on the type, intensity and scale of the incidents.","501",NA
"Σημαντικός είναι πάντοτε ο ρόλος της Τοπικής και Περιφερειακής Αυτοδιοίκησης και των εθελοντών, αλλά και η συνεργασία και ο συντονισμός με εταιρείες και οργανισμούς που λειτουργούν κρίσιμες εγκαταστάσεις και υποδομές της χώρας","The role of local and regional government and volunteers is always important, as is cooperation and coordination with companies and organisations operating critical facilities and infrastructure in the country","501",NA
"Παρόλο που σε κεντρικό επίπεδο οι κυβερνήσεις φαίνεται να δραστηριοποιούνται στο νομοθετικό πεδίο, όχι πάντα με επιτυχία, στην πράξη δεν φαίνεται να έχει γίνει αντιληπτή η σημασία της πολυπλοκότητας και του συντονισμού των υπηρεσιών και φορέων για την προστασία των πολιτών.","Although at central level governments seem to be active in the legislative field, not always successfully, in practice the importance of the complexity and coordination of services and agencies in protecting citizens does not seem to have been realised.","501",NA
"Άλλο «επιτελικό» και άλλο συγκεντρωτικό και γραφειοκρατικό κράτος.","One is an 'executive' state and the other a centralised and bureaucratic state.","303",NA
"Στόχος ενός επιτελικού κράτους είναι να δημιουργήσει εκείνες τις δομές του ώστε να γνωρίζει τι πρέπει να κάνει και πώς θα το κάνει ο κάθε εμπλεκόμενος φορέας σε κάθε περίπτωση και δεν χρειάζεται ο εκάστοτε πρωθυπουργός ή υπουργός να φέρει ειδική στολή και σήματα προσποιούμενος για λόγους επικοινωνίας πως καθοδηγεί τους έμπειρους και εκπαιδευμένους επαγγελματίες που ξέρουν πολύ καλύτερα το αντικείμενο τους.","The aim of an executive state is to create those structures so that it knows what to do and how to do it in each case and there is no need for the prime minister or minister to wear a special uniform and badges pretending for communication purposes that he is guiding the experienced and trained professionals who know their subject much better.","303",NA
"Το λεγόμενο «επιτελικό» κράτος δεν είναι, και δεν μπορεί να είναι, αποτελεσματικό όσο είναι θεσμικά συγκεντρωτικό και ταυτόχρονα διαδικαστικά ανοργάνωτο και χαοτικό.","The so-called 'executive' state is not, and cannot be, effective as long as it is institutionally centralised and at the same time procedurally disorganised and chaotic.","303",NA
"Το σύγχρονο δημοκρατικό επιτελικό κράτος έχει συνολικό και ολοκληρωμένο σχέδιο ανάπτυξης ικανοτήτων των Φορέων του Μηχανισμού Πολιτικής Προστασίας, δεν αναθέτει απλώς αρμοδιότητες και δράσεις.","The modern democratic executive state has a comprehensive and integrated capacity building plan for the Civil Protection Mechanism bodies, not just delegating responsibilities and actions.","501",NA
"Επιτελικό κράτος, στον τομέα της πολιτικής προστασίας, δεν υπήρξε παρά τη δημιουργία 16 νέων θέσεων στην πυραμίδα διαχείρισης των κρίσεων (θέση υφυπουργού, θέση αναπληρωτή γενικού γραμματέα, θέση εθνικού συντονιστή και 13 θέσεις περιφερειακών συντονιστών) τους οποίους μέχρι σήμερα δεν κατόρθωσε να εντάξει λειτουργικά στην οργάνωση και λειτουργία των δομών πολιτικής προστασίας.","There has been no executive state in the field of civil protection, despite the creation of 16 new positions in the crisis management pyramid (Deputy Minister, Deputy Secretary General, National Coordinator and 13 regional coordinators) which, to date, have not managed to be functionally integrated into the organisation and operation of the civil protection structures.","501",NA
"Επίσης σε αυτό συμβάλλει, αφενός, το εξαιρετικά πολύπλοκο και συχνά μεταβαλλόμενο θεσμικό και νομικό πλαίσιο και αφετέρου η έλλειψη ενημέρωσης και η απουσία συνειδητοποίησης των αρμοδίων και των εκλεγμένων οργάνων, δημάρχων και περιφερειαρχών με αποφασιστικές αρμοδιότητες για το τί είναι η Πολιτική Προστασία και ποιος είναι ο δικός τους ρόλος.","Also contributing to this is, on the one hand, the extremely complex and often changing institutional and legal framework and, on the other hand, the lack of information and awareness of the competent and elected bodies, mayors and regional mayors with decision-making powers, about what civil protection is and what their role is.","501",NA
"Παρεξηγημένος είναι επίσης και ο ρόλος των Τοπικών Αρχών και των εθελοντών, που υπερτονίζεται όσον αφορά την Επέμβαση αλλά υποβαθμίζεται, αν δεν αγνοείται, στις φάσεις της Πρόληψης και της λήψης αποφάσεων και μέτρων.","The role of local authorities and volunteers is also misunderstood, which is overemphasised in terms of intervention but is downplayed, if not ignored, in the prevention and decision-making and action phases.","501",NA
"Πέρα από τις απαραίτητες δράσεις της πολιτείας για την ενίσχυση του συστήματος Πολιτικής Προστασίας, είναι απαραίτητο να αναπτυχθεί από νωρίς στον πολίτη μια «κουλτούρα» πρόληψης.","In addition to the necessary actions by the State to strengthen the Civil Protection system, it is necessary to develop a 'culture' of prevention among citizens from an early age.","501",NA
"Αυτή ξεκινά από την ανάλυση της επικινδυνότητας για κάθε κίνδυνο και των πιθανών επιπτώσεων σε κάθε περιοχή.","This starts with a risk analysis for each hazard and the possible impacts in each area.","501",NA
"Οι πολίτες συνήθως την αγνοούν και η πολιτεία δίνει προτεραιότητα στην απόκριση ενώ με σημαντικό μικρότερο κΰστος θα ειχε πετϋχει καλύτερα αποτελέσματα αν είχε επενδύσει στην πρόληψη και στην ευαισθητοποίηση και προετοιμασία των πολιτών.","Citizens are usually unaware of it and the State gives priority to response, whereas it would have achieved better results at a much lower cost if it had invested in prevention and in raising awareness and preparing citizens.","501",NA
"Παράλληλα οι μεγάλες φυσικές καταστροφές (σεισμοί και κατολισθήσεις, πλημμύρες και έντονα καιρικά φαινόμενα, δασικές και αστικές πυρκαγιές) απειλούν περιουσίες και συνεπάγονται μεγάλο κόστος.","At the same time, major natural disasters (earthquakes and landslides, floods and severe weather events, forest and urban fires) threaten property and entail high costs.","501",NA
"Γ ια τους σεισμούς, έχει προβλεφθεί σχετική νομοθεσία και Κανονισμοί κι έχουν ευαισθητοποιηθεί στην εφαρμογή τους οι πολίτες.","In the case of earthquakes, legislation and regulations have been introduced and citizens have been made aware of their implementation.","501",NA
"Γ ια άλλες απειλές, από τις επί σειρά ετών εμπειρίες, προκύπτει ότι η πρόληψη (σε μερικές περιπτώσεις και η επέμβαση) είναι ελλιπέστατη ακόμη κι αν είναι πλέον γνωστό ότι οι απειλές αυτές θα ενταθούν στο άμεσο μέλλον λόγω της κλιματικής κρίσης.","For other threats, experience over many years has shown that prevention (and in some cases intervention) is inadequate, even though it is now known that these threats will intensify in the near future due to the climate crisis.","501",NA
"Συνεπώς, η κουλτούρα της πρόληψης αφορά εκτός από όλα τα επίπεδα της διοίκησης (τοπική, περιφερειακή, εθνική) και τον κάθε πολίτη που θα πρέπει να γνωρίζει και λαμβάνει μέτρα αυτοπροστασίας.","The culture of prevention therefore concerns not only all levels of government (local, regional and national) but also every citizen, who should be aware of and take measures to protect themselves.","501",NA
"Για την ενίσχυση της αντιμετώπισης μεγάλων καταστροφών, έχει συσταθεί στην Ευρώπη και κατ’ αναλογία θα έπρεπε να λειτουργεί και στη χώρα ένας Μηχανισμός Πολιτικής Προστασίας ο οποίος περιλαμβάνει, μεταξύ άλλων, ένα Κέντρο Συντονισμού Αντιμετώπισης Εκτάκτων Αναγκών, ένα Κοινό σύστημα επικοινωνίας και πληροφόρησης, τη δυνατότητα κινητοποίησης και αποστολής ομάδων εμπειρογνωμόνων και υλικού από κοινή ομαδοποίηση πόρων καθώς και ένα κοινό πρόγραμμα εκπαίδευσης και ασκήσεων των μονάδων επέμβασης.","In order to strengthen the response to major disasters, a Civil Protection Mechanism has been established in Europe and, by analogy, should also operate in the country, which includes, among other things, an Emergency Response Coordination Centre, a Common Communication and Information System, the possibility of mobilising and dispatching teams of experts and material from a common pool of resources, as well as a common training and exercise programme for intervention units.","501",NA
"Ενώ η διακρατική συνεργασία συνήθως λειτουργεί η οργάνωση ενός τέτοιου Μηχανισμού στην χώρα μας είναι ατελής και πάσχει σε αποτελεσματικότητα στην αντιμετώπιση μεγάλων καταστροφών.","While transnational cooperation usually works the organization of such a mechanism in our country is imperfect and suffers in effectiveness in responding to major disasters.","501",NA
"Στον τομέα της Αποκατάστασης έχει συσταθεί το Ταμείο Αλληλεγγύης της ΕΕ που ενεργοποιείται για αποκατάσταση των ζημιών στις υποδομές σε μεγάλες φυσικές καταστροφές.","In the field of rehabilitation, the EU Solidarity Fund has been set up and is activated for restoring infrastructure damage in major natural disasters.","501",NA
"Σε επίπεδο χώρας όμως οι κρατικές δράσεις αποκατάστασης είναι ατελείς, χρονοβόρες κι αποσπασματικές.","At country level, however, governmental rehabilitation actions are incomplete, time-consuming and fragmented.","501",NA
"Το 112, ο κοινός ευρωπαϊκός αριθμός έκτακτης ανάγκης έχει καθιερωθεί στο πλαίσιο των μέτρων για τις επικοινωνίες έκτακτης ανάγκης.","112, the common European emergency number, has been established as part of the emergency communications measures.","501",NA
"Έχει επίσης προβλεφθεί και η έγκαιρη προειδοποίηση των πολιτών σε περιπτώσεις επικείμενων ή εξελισσόμενων καταστροφών (αντίστροφο 112).","Provision has also been made for the early warning of citizens in the event of imminent or developing disasters (reverse 112).","501",NA
"Στη χώρα μας λειτουργεί πρόσφατα κέντρο διαχείρισης κλήσεων προς το 112 και εκπομπής μηνυμάτων έκτακτης ανάγκης προς τα κινητά τηλέφωνα των χρηστών που βρίσκονται στις απειλούμενες περιοχές.","In our country, a call management centre for 112 and emergency messaging to the mobile phones of users in the threatened areas has recently become operational.","501",NA
"Έχει επίσης εφαρμοστεί ο προηγμένος γεωεντοπισμός των κλήσεων των καλούντων.","Advanced geolocation of callers' calls has also been implemented.","501",NA
"Ωστόσο, απαιτείται περισσότερη ουσιαστική προσπάθεια για ένα αποτελεσματικό και αξιόπιστο σύστημα 112 πλήρως αποδεκτό από τους πολίτες.","However, more substantial effort is needed to ensure an efficient and reliable 112 system that is fully accepted by citizens.","501",NA
"Η αποτελεσματική και αποδοτική διαχείριση έκτακτης ανάγκης απαιτεί πρωτίστως ένα ολοκληρωμένο Σύστημα Διοίκησης,","Effective and efficient emergency management requires first and foremost an integrated Management System,","501",NA
"Ελέγχου, Επικοινωνίας, Συντονισμού και Πληροφόρησης.","Control, Communication, Coordination and Information","501",NA
"Ένα τέτοιο σύστημα (με τα αναγκαία πρωτόκολλα επικοινωνίας) θα εξασφάλιζε την συντονισμένη και αποτελεσματική αντιμετώπιση ατυχημάτων και καταστροφών από όλες τις εμπλεκόμενες υπηρεσίες έκτακτης ανάγκης στον ελάχιστο δυνατό χρόνο.","Such a system (with the necessary communication protocols) would ensure a coordinated and efficient response to accidents and disasters by all emergency services involved in the shortest possible time.","501",NA
"Λειτουργεί σε Ευρωπαϊκό αλλά όχι σε Εθνικό επίπεδο παρότι υπάρχει σχετική εμπειρία από τη διοργάνωση των Ολυμπιακών Αγώνων το 2004.","It operates at European but not at national level although there is experience from the organisation of the 2004 Olympic Games.","501",NA
"Παράλληλα, ένας αποτελεσματικός τρόπος για να προστατευτούν οι πολίτες σε περιπτώσεις μεγάλων καταστροφών στηρίζεται στην αυτοοργάνωση σε επίπεδο οικογένειας, γειτονιάς και ΟΤΑ με επικεφαλής έναν υπεύθυνο ο οποίος, αφού εκπαιδευτεί, αναλαμβάνει να ενημερώσει τους συμπολίτες για το πώς θα ενεργήσουν πριν και κατά τη διάρκεια ατυχημάτων και μεγάλων εκτάκτων αναγκών και καταστροφών για την αυτοπροστασία τους.","At the same time, an effective way to protect citizens in the event of major disasters is based on self-organisation at family, neighbourhood and local authority level, led by a person in charge who, after being trained, is responsible for informing citizens on how to act before and during accidents and major emergencies and disasters in order to protect themselves.","501",NA
"Ένα ολοκληρωμένο κυβερνητικό πρόγραμμα στον Τομέα της Πολιτικής Προστασίας θα πρέπει να εξασφαλίζει τη δομή, στελέχωση, λειτουργία και διαλειτουργικότητα των φορέων και υπηρεσιών έκτακτης ανάγκης με σαφείς αρμοδιότητες και ρόλους, να περιλαμβάνει οπωσδήποτε τις τοπικές αρχές και τους εθελοντές και να προβλέπει την συμβουλευτική αξιολόγηση και την υποστήριξηγια την τακτική αναβάθμιση σε όλα τα επίπεδα.","An integrated government programme in the Civil Protection Sector should ensure the structure, staffing, operation and interoperability of emergency agencies and services with clear responsibilities and roles, involve local authorities and volunteers, and provide for consultative evaluation and support for regular upgrading at all levels.","501",NA
"Η ολοκληρωμένη πολιτική διαχείρισης κρίσεων, πέρα όμως από σχέδια και μηχανισμούς πρόληψης αντιμετώπισης κινδύνων και κρίσεων πρέπει να περιλαμβάνει και αξιόπιστους μηχανισμούς αποκατάστασης ζημιών, που δεν περιορίζονται στην χορήγηση επιδομάτων και αποζημιώσεων με βάση τις μικροπολιτικές επιλογές της εκάστοτε ηγεσίας, αλλά αποσκοπούν και στην μείωση της τρωτότητας, σύμφωνα με τις κατευθύνσεις του Πλαισίου Σεντάι του ΟΗΕ.","However, in addition to plans and mechanisms to prevent risks and crises, the integrated crisis management policy must also include credible damage restoration mechanisms, which are not limited to providing allowances and compensation based on the micro-political choices of the leadership concerned, but also aim to reduce vulnerability, in line with the guidelines of the UN Sendai Framework.","501",NA
"Στο επίπεδο αυτό προτείνεται η θεσμοθέτηση Ταμείου Ασφάλισης απέναντι στις φυσικές καταστροφές, με συμπληρωματική λειτουργία με τον ιδιωτικό τομέα, προκειμένου να θωρακιστούν τα νοικοκυριά από τα ακραία καιρικά φαινόμενα, στα πρότυπα αντίστοιχων ταμείων υπάρχουν σε άλλες χώρες, κυρίως για την προστασία από σεισμούς αλλά και άλλες φυσικές καταστροφές.","At this level, it is proposed to establish a Natural Disaster Insurance Fund, with a complementary function with the private sector, in order to shield households from extreme weather events, following the model of similar funds existing in other countries, mainly for protection against earthquakes and other natural disasters.","501",NA
"Γ ια την επίλυση των παραπάνω αδυναμιών απαιτείται ο αρμόδιος Οργανισμός Πολιτικής Προστασίας και Διαχείρισης Διακινδύνευσης Καταστροφών, ΠΠ/ΔΔΚ, να αναλάβει το πραγματικό συντονιστικό του ρόλο στην διαμόρφωση και υποστήριξη της ανάπτυξης ενός συνολικού και ολοκληρωμένου συστήματος ΠΠ/ΔΔΚ που να μπορεί να αντιμετωπίσει τις αυξημένες προκλήσεις δεδομένων και των επιπτώσεων της κλιματικής κρίσης.","In order to solve the above weaknesses, the relevant Civil Protection and Disaster Risk Management Agency, CP/DRM, is required to assume its true coordinating role in shaping and supporting the development of a comprehensive and integrated CP/DRM system that can cope with the increased challenges and impacts of the climate crisis.","501",NA
"Απαιτείται οι ρυθμίσεις να είναι συμβατές με το θεσμικό πλαίσιο της χώρας που ορίζει ότι οι σχέσεις μεταξύ του κέντρου και των ΟΤΑ είναι σχέσεις συνεργασίας και συναλληλίας και όχι ελέγχου και ιεραρχίας.","It is required that the arrangements be compatible with the country's institutional framework which stipulates that the relationship between the centre and the LGUs is one of cooperation and synergy rather than control and hierarchy.","501",NA
"Γ ια να επιτευχθούν τα ανωτέρω απαραίτητη είναι η εκπόνηση ενός σύγχρονου σχεδίου Διαχείρισης Διακινδύνευσης Καταστροφών, ο σχεδιασμός και η εφαρμογή του οποίου θα παρακολουθείται με σκοπό τη διόρθωση των αποκλίσεων και για την υλοποίησή του θα πρέπει να αξιοποιήσουμε μεγάλο μέρος των κονδυλίων του Ταμείου Ανάκαμψης και Ανθεκτικότητας με στόχο:","In order to achieve the above, it is necessary to develop a modern Disaster Risk Management Plan, the design and implementation of which will be monitored in order to correct the deviations and for its implementation we will have to use a large part of the Recovery and Resilience Fund funds with the aim of:","501",NA
"Χαρτογράφηση των Φυσικών και Τεχνολογικών Κινδύνων σε επίπεδο Δήμου με τη χρήση τεχνικών που βασίζονται στην Τεχνητή Νοημοσύνη (ΑΙ)","Mapping Natural and Technological Risks at the Municipality level using Artificial Intelligence (AI) based techniques","411",NA
"Ανάπτυξη σχεδίων έκτακτης ανάγκης για πιθανές κρίσεις, όπως νέες πανδημίες ή επιθέσεις στον κυβερνοχώρο σε κρίσιμες κρατικές υποδομές καθώς και νέες απειλές οι οποίες έχουν άμεση σχέση με την κλιματική κρίση.","Developing contingency plans for potential crises such as new pandemics or cyber attacks on critical government infrastructure as well as new threats that are directly related to the climate crisis.","501",NA
