"text","text_en","cmp_code","eu_code"
ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Κατάργηση του ΕΝΦΙΑ για τα λαϊκά νοικοκυριά και του Τέλους Επιτηδεύµατος για τους επαγγελµατίες. - Κατάργηση του Τέλους Επιτηδεύµατος για τους επαγγελµατίες.,NA,NA,NA
ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Επίδομα ανεργίας στα 1.120 ευρώ για όλους τους ανέργους. - Το ύψος του µηνιαίου επιδόµατος της ανεργίας καθορίζεται σε ποσοστό 80% του βασικού µισθού. Θεωρούµε ως κατώτερο βασικό µισθό που µπορεί να καλύψει τις σύγχρονες ανάγκες των εργαζοµένων τα 1.400 ευρώ. Εποµένως το επίδοµα ανεργίας πρέπει να ανέρχεται σύµφωνα µε τα παραπάνω στα 1.120 ευρώ.,NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αύξηση της επιδότησης ενοικίου και διεύρυνση των κριτηρίων ένταξης. - Επιδότηση ενοικίου για λαϊκά νοικοκυριά, τους φοιτητές και τις µικρές επιχειρήσεις, διεύρυνση των κριτηρίων ένταξης και αύξηση της επιδότησης.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Καθολικές, ασφαλείς, ποιοτικές και φθηνές μεταφορές και συγκοινωνίες για το λαό. Κατοχύρωση τους ως κοινωνικό δικαίωμα με σκοπό τη συνδυασμένη ικανοποίηση του συνόλου των λαϊκών αναγκών που διευρύνονται. - • Δυνατότητα ενιαίου πανεθνικού σχεδιασμού της οικονομίας, με κριτήριο τις ανάγκες του εργαζόμενου λαού, θα αποτυπώνεται άμεσα στο σχεδιασμό και στις προτεραιότητες των μεταφορικών δικτύων.• Η κοινωνική ιδιοκτησία της γης και το κριτήριο της ισόμετρης ανάπτυξης, μπορεί να επιτρέπει την χωροθέτηση όλων των αναγκαίων τεχνικών έργων υποδομής: από τις κατάλληλες γραμμές, τις εγκαταστάσεις συντήρησης και τους σταθμούς, με επιστημονικά κριτήρια και όχι με κριτήριο τις αντιθέσεις ή την αύξηση του κέρδους του ενός ή του άλλου.• Ο κεντρικός σχεδιασμός της οικονομίας, στη βάση της κοινωνικής ιδιοκτησίας των συγκεντρωμένων μέσων παραγωγής, θα δίνει προτεραιότητα στις μαζικές μεταφορές της σταθερής τροχιάς για το ηπειρωτικό τμήμα της χώρας.• Ο σχεδιασμός των μεταφορών θα γίνεται με κριτήριο τη διασυνδεδεμένη και συμπληρωματική δράση όλων των μορφών μεταφοράς. Με στόχο τη γρήγορη και φτηνή μετακίνηση προσώπων και προϊόντων, την εξοικονόμηση ενέργειας και προστασία του περιβάλλοντος, τη σχεδιασμένη ανάπτυξη για εξάλειψη της περιφερειακής ανισομετρίας, τον πλήρη έλεγχο της άμυνας και ασφάλειας ενός πραγματικά εργατικού- λαϊκού κράτους.• Τα αναγκαία κατασκευαστικά έργα, μεγάλης και μικρής κλίμακας, να υλοποιούνται και να σχεδιάζονται σε συνεργασία με τον ενιαίο κρατικό φορέα κατασκευών.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Ολοκληρωμένη αντιπλημμυρική, αντιπυρική, αντισεισμική προστασία, με βάση έναν ολοκληρωμένο σχεδιασμό και ένα σαφές χρονοδιάγραμμα. - Ολοκληρωμένη αντιπλημμυρική, αντιπυρική, αντισεισμική προστασία, με βάση έναν ολοκληρωμένο σχεδιασμό και ένα σαφές χρονοδιάγραμμα, έτσι ώστε να μην ξαναθρηνήσουμε θύματα, κατεστραμμένες υποδομές και περιουσίες.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αποδέσμευση από ΝΑΤΟ και Ευρωπαϊκή Ένωση και χάραξη ανεξάρτητης πορείας στην εξωτερική πολιτική. Ακύρωση Ελληνοαμερικάνικης Συμφωνίας για τις Βάσεις. - •	Να ακυρωθεί η Ελληνοαµερικανική Συµφωνία για τις Βάσεις.•	Ο αγώνας για την απεµπλοκή της χώρας µας από τον ιµπεριαλιστικό πόλεµο στην Ουκρανία, από τους σχεδιασµούς των ΗΠΑ και του ΝΑΤΟ, είναι η µόνη εγγύηση για την υπεράσπιση των κυριαρχικών δικαιωµάτων, για την εναντίωση στην αµφισβήτηση των συνόρων της χώρας.•	Ο λαός µπορεί να χαράξει τη δική του πορεία, ειρήνης, συνεργασίας και κοινής πάλης µε όλους τους λαούς, µε αποδέσµευση από ΝΑΤΟ-ΕΕ, µε τον λαό αφέντη στον τόπο του, µε την εξουσία στα δικά του χέρια.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αντιμετώπιση ενεργειακής κρίσης μέσω της αξιοποίησης εγχώριων ορυκτών καυσίμων. Αποδέσμευση από την ενεργειακή-περιβαλλοντική πολιτική της Ε.Ε. - ● Σχέδιο άµεσης αξιοποίησης εγχώριων πηγών ορυκτών καυσίµων -όπως ο λιγνίτης- κόντρα στις δεσµεύσεις της ΕΕ για την «πράσινη ανάπτυξη» και το εµπόριο ρύπων.● Κατάργηση του Χρηµατιστηρίου ενέργειας και όλων των συµβάσεων που καθορίζουν τις ρήτρες αναπροσαρµογής.● Απόσυρση της χώρας από τις κυρώσεις της ΕΕ προς τη Ρωσία, που τελικά τις πληρώνει ο λαός, ενώ τµήµατα του κεφαλαίου θησαυρίζουν από τη µεταφορά του πανάκριβου αµερικανικού LNG.● Κατάργηση του Ειδικού Φόρου Κατανάλωσης και του ΦΠΑ σε πετρέλαιο, βενζίνη, φυσικό αέριο και ηλεκτρική ενέργεια.● Γενναία µείωση και πλαφόν στην τιµή του ηλεκτρικού ρεύµατος και του φυσικού αερίου.● Κατάργηση της χρέωσης του χαρατσιού των ΑΠΕ στους λογαριασµούς ρεύµατος.● Καµία διακοπή ρεύµατος σε όσους δεν µπορούν να ανταποκριθούν στους υπέρογκους λογαριασµούς. Διαγραφή χρεών για τα εργατικά και λαϊκά νοικοκυριά και τους επαγγελµατίες.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Προστασία και οικολογική ανόρθωση του δάσους του Σέιχ Σου, του μοναδικού πνεύμονα της πόλης. Αναβάθμιση των υφιστάμενων και ανάπτυξη νέων ελεύθερων χώρων πρασίνου. Επαρκείς και σύγχρονες υποδομές αθλητισμού. Προστασία από τη βιομηχανική ρύπανση και τη δυσοσμία, ιδιαίτερα στη Δυτική Θεσσαλονίκη. - • Ολοκληρωμένη προστασία, διαχείριση και οικολογική ανόρθωση του περιαστικού δάσους του Σέιχ Σου, χωρίς άλλη αναβολή. Είναι επικίνδυνες οι παρεμβάσεις που στοχεύουν μόνο στον περιορισμό των απωλειών στις παρυφές της πόλης στην περίπτωση πυρκαγιάς. • Αναβάθμιση των υφιστάμενων και ανάπτυξη νέων ελεύθερων χώρων, χώρων πρασίνου και αναψυχής. • Επαρκείς και σύγχρονες υποδομές αθλητισμού, για την ανάπτυξη μαζικού λαϊκού αθλητισμού, για να βρει διέξοδο η νεολαία και να στηριχθούν πραγματικά οι αθλητικοί σύλλογοι. • Προστασία από τη βιομηχανική ρύπανση και τη δυσοσμία, που συνεχίζουν να “κόβουν την ανάσα”, με εμβληματικό παράδειγμα την κατάσταση στη Δυτική Θεσσαλονίκη. • Ολοκληρωμένη διαχείριση των απορριμμάτων, με επίκεντρο την ανακύκλωση και ανατροπή της πολιτικής που την εμπορευματοποιεί και επιλέγει την καρκινογόνα καύση.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Η πλειοψηφία των αυτοαπασχολούμενων και των μικρομεσαίων επιχειρήσεων δεν έχει τίποτε ουσιαστικό να περιμένει ως βελτίωση της θέσης τους από τις εφαρμοζόμενες πολιτικές διαχείρισης, τόσο σε κρατικό, όσο και σε επίπεδο Ε.Ε.. - Εναλλακτική οργάνωση της οικονομίας και της κοινωνίας είναι η κοινωνικοποίηση των Μέσων Παραγωγής, ώστε με κεντρικό επιστημονικό σχεδιασμό να οργανωθεί η παραγωγή και κατανομή με κίνητρο την ικανοποίηση των διευρυνόμενων λαϊκών αναγκών, κατανέμοντας ανάλογα όλο το εργατικό δυναμικό. Η «προστασία» της μικροιδιοκτησίας και η διασφάλιση ενός σχετικά ικανοποιητικού εισοδήματος για τους αυτοαπασχολούμενους και τις οικογένειές τους μπορούν να εξασφαλισθούν σε συνθήκες χαμηλότερης κεφαλαιακής συγκέντρωσης.",NA,NA,NA
ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Η εργατική τάξη οφείλει να έχει το δικαίωμα της απεργίας. - Υποστηρίζουμε πως το δικαίωμα της απεργίας αποτελεί τον ακρογωνιαίο λίθο για την υπεράσπιση των δικαιωμάτων της εργατικής τάξης και πως η αφαίρεσή του σηματοδοτεί την εκμετάλλευσή της.,NA,NA,NA
ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Διαγραφή χρεών των νοικοκυριών και απαγόρευση πλειστηριασμών πρώτης κατοικίας - • Ενάντια στους πλειστηριασμούς για να προστατευτεί η λαϊκή περιουσία από τα funds• Διαγραφή μεγάλου μέρους του χρέους των νοικοκυριών και απαγόρευση πλειστηριασμών πρώτης κατοικίας,NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Εξασφάλιση της απρόσκοπτης παρακολούθησης των σπουδών, χωρίς ταξικούς φραγµούς. - Εξασφάλιση της απρόσκοπτης παρακολούθησης των σπουδών, χωρίς ταξικούς φραγµούς. Αυτό προϋποθέτει την εξασφάλιση δωρεάν σίτισης και στέγασης για όλους τους φοιτητές, την κάλυψη όλων των οικονοµικών αναγκών για τις σπουδές σε συγγράµµατα, αναλώσιµα, µεταφορές. Που εξασφαλίζει την ιατρική περίθαλψη των φοιτητών του, την κάλυψη των πολιτισµικών, αθλητικών και ψυχαγωγικών αναγκών τους",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αποκλειστικά δημόσιο και δωρεάν σύστημα Υγείας. - •	Σύστημα υγείας - πρόνοιας αναπτυγμένο πανελλαδικά, και στις τρεις βαθμίδες του (πρωτοβάθμια, δευτεροβάθμια, τριτοβάθμια), όπως επίσης και σύστημα επείγουσας ιατρικής.•	Πρωτοβάθμια Φροντίδα Υγεία (ΠΦΥ), με βασικό προσανατολισμό την πρόληψη, με Κέντρα Υγείας και Περιφερειακά Ιατρεία, κοντά στους τόπους δουλειάς, κατοικίας, εκπαίδευσης, σε όλους τους δήμους και τις πόλεις, που θα καλύπτουν όλες τις ανάγκες, υγιών και ασθενών, με τις πλήρως αναπτυγμένες και συνεργαζόμενες μεταξύ τους υπηρεσίες πρόληψης, θεραπείας, αποκατάστασης, υγείας και ασφάλειας της εργασίας και Δημόσιας Υγείας.•	Κρατικά νοσοκομεία -γενικά, ειδικά, πανεπιστημιακά- σε επίπεδο πόλεων και περιφερειών, σε αριθμό, στελέχωση και εξοπλισμό, ώστε να μπορούν να ανταποκρίνονται πλήρως στις ανάγκες των ασθενών, στην εκπαίδευση και στην έρευνα.•	Ανάπτυξη κρατικού φορέα έρευνας, παραγωγής, εισαγωγής και δωρεάν διάθεσης όλων των φαρμάκων και εμβολίων από όλες τις κρατικές μονάδες Υγείας και το δίκτυο των κρατικών φαρμακείων.•	Στελέχωση όλων των μονάδων υγείας με υγειονομικό προσωπικό όλων των κλάδων και ειδικοτήτων, πλήρους και αποκλειστικής απασχόλησης, με 24ωρη λειτουργία, με πλήρη κρατική χρηματοδότηση, με σύγχρονες, πλήρεις και απολύτως δωρεάν παροχές υπηρεσιών σε όλους χωρίς περικοπές και εξαιρέσεις.",NA,NA,NA
ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Το brain drain είναι αποτέλεσμα της καπιταλιστικής ανάπτυξης από το οποίο κερδίζει μόνο το κεφάλαιο και όχι ο εργαζόμενος. - Το brain drain αποτελεί έκφραση της άναρχης και ανισομερούς καπιταλιστικής ανάπτυξης και τη διεθνοποίηση της καπιταλιστικής παραγωγής. Δεν είναι η λύση για την ανεργία. Ενώ η ελευθερία μετακίνησης εντός ΕΕ δεν λειτουργεί προς όφελος εργαζόμενων αλλά με κριτήριο το κέρδος του μεγάλου κεφαλαίου.,NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Ενιαίο Δωδεκάχρονο Σχολείο Σύγχρονης Γενικής Παιδείας. - Το κράτος παίρνει όλα τα μέτρα ώστε η αναγκαία παραμονή να γίνεται σε σύγχρονους χώρους και υποδομές, για όλες τις δραστηριότητες, που βέβαια δεν μπορεί να είναι η αίθουσα διδασκαλίας για όλες τις λειτουργίες. Σε αυτήν την κατεύθυνση, παίρνονται άμεσα όλα τα αναγκαία μέτρα για τη διαμόρφωση ανάλογων σχολικών μονάδων, σε μια άλλη λογική, με εργαστήρια, χώρους άθλησης, θεάτρου, μουσικής, αλλά και υποδομές σίτισης.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Μείωση της αναλογίας παιδιών και νηπιαγωγών & Εξεύρεση κατάλληλων χώρων. - • Κατάρτιση σχεδίου για την ανέγερση νέων σύγχρονων νηπιαγωγείων, με όλους τους αναγκαίους χώρους για να υποστηρίζεται ολόπλευρα το διαπαιδαγωγητικό έργο του παιχνιδιού, της άθλησης, σίτισης και ξεκούρασης. • Μόνιμο προσωπικό όλων των αναγκαίων ειδικοτήτων. • Νηπιαγωγοί, ειδικοί παιδαγωγοί και επιστημονικό προσωπικό, καθαριότητα και βοηθητικό προσωπικό. • Δημιουργία προϋποθέσεων για ολιγάριθμα τμήματα. • Ίδρυση ειδικών νηπιαγωγείων, τμημάτων ένταξης για να παρέχεται ειδική επιστημονική παρέμβαση στα παιδιά με αναπηρία. • Επιστημονικό πρόγραμμα διαπαιδαγωγητικής παρέμβασης, που να ανταποκρίνεται στις ανάγκες τις προσχολικής ηλικίας, για ολόπλευρη ανάπτυξη του παιδιού.• Δημιουργία κρατικών υποδομών επιστημονικής στήριξης επιμόρφωσης και ενημέρωσης των γονιών για την ανατροφή και τη διαπαιδαγώγηση των παιδιών τους.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Κατάργηση της προϋπόθεσης της συμπλήρωσης τουλάχιστον 200 ημερών ασφάλισης για τη χορήγηση της άδειας μητρότητας (κύησης – τοκετού – λοχείας). - Οι εργαζόμενες που ασφαλίζονται στον ΕΦΚΑ δικαιούνται άδεια κυοφορίας και άδεια λοχείας συνολικής διάρκειας 119 ημερών, 56 ημέρες πριν τον τοκετό και 63 ημέρες μετά τον τοκετό, με την προϋπόθεση να έχουν πραγματοποιήσει 200 ημέρες ασφάλισης τα δύο προηγούμενα χρόνια από την ημέρα τοκετού. Εξαιτίας των συνθηκών των υψηλών ποσοστών ανεργίας, της προσωρινής εργασίας, της εποχικής δουλειάς, η προϋπόθεση αυτή στερεί από μέλλουσες και νέες μητέρες την απαραίτητη αυτή άδεια. Για το λόγο αυτό προτείνεται η χορήγηση της άδειας και των αντίστοιχων επιδομάτων να αποσυνδεθεί από τις ημέρες ασφάλισης των εργαζόμενων γυναικών. Προτείνεται ακόμα η κατάργηση της προϋπόθεσης για τη χορήγηση της ειδικής παροχής προστασίας της μητρότητας από τον ΟΑΕΔ, η εργαζόμενη να «έχει λάβει επίδομα μητρότητας» από τον ασφαλιστικό φορέα. Με βάση την προϋπόθεση αυτή, οι εργαζόμενες που δεν πληρούν την προϋπόθεση των 200 ενσήμων για να λάβουν άδεια μητρότητας από τον ΕΦΚΑ αποκλείονται και από την εξάμηνη παροχή του ΟΑΕΔ.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Εξασφάλιση αποκλειστικά δηµόσιας δωρεάν γενικής δωδεκάχρονης εκπαίδευσης µέσα από έναν τύπο σχολείου µε ενιαία δοµή, πρόγραµµα, διοίκηση και λειτουργία, υλικοτεχνική υποδοµή, ενιαία εκπαιδευµένο εξειδικευµένο προσωπικό. - Τα συστήµατα αξιολόγησης στοχεύουν στην εµπέδωση της γνώσης, στην ανάπτυξη διαλεκτικής-υλιστικής σκέψης, στην αυτοπειθαρχία και τη συλλογικότητα. Eξασφαλίζεται αποκλειστικά δηµόσια δωρεάν επαγγελµατική εκπαίδευση µετά από τη γενική (βασική) υποχρεωτική εκπαίδευση. Μέσα από ένα σύστηµα ενιαίας ανώτατης, αποκλειστικά δηµόσιας και δωρεάν εκπαίδευσης, διαµορφώνεται επιστηµονικό δυναµικό κατάλληλο να ασκήσει τη διδασκαλία στα εκπαιδευτικά ιδρύµατα, να στελεχώσει ως υψηλά ειδικευµένο δυναµικό τους τοµείς της έρευνας, την κοινωνικοποιηµένη παραγωγή και τις κρατικές υπηρεσίες.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Ο Τουρισμός ξασφαλίζει τεράστια πλούτη στους επιχειρηματικούς ομίλους και όλο και μεγαλύτερη εκμετάλλευση για τους εργαζόμενους, ενώ στερεί από τη μεγάλη πλειοψηφία του λαού τη δυνατότητα να απολαμβάνει έστω και λίγες μέρες διακοπών. - Ο τουρισμός είναι ανθρώπινη ανάγκη, πρέπει να είναι καθολικό λαϊκό δικαίωμα και πανάκριβο εμπόρευμα. Το Κόμμα μας αντιμετωπίζει τον τουρισμό ως αναπόσπαστο στοιχείο μίας οικονομίας, στην οποία οι πλουτοπαραγωγικές πηγές θα γίνουν λαϊκή περιουσία. Η αναψυχή και η ξεκούραση θα αποτελούν κατοχυρωμένο δικαίωμα μέσα από το οποίο θα απολαμβάνουν τις ομορφιές όλης της χώρας με σύγχρονες υποδομές, που τώρα αδυνατούν σε ένα μεγάλο ποσοστό, κυρίως για οικονομικούς λόγους.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Κατάργηση των κανονισμών του Δουβλίνου και της κοινής δήλωσης ΕΕ – Τουρκίας. Άμεσος απεγκλωβισμός των προσφύγων και κλείσιμο όλων των hotspots στα νησιά. Να σταματήσει τώρα η εμπλοκή Η.Π.Α.-Ε.Ε. στην περιοχή της Μέσης Ανατολής. - •	 Κατάργηση των κανονισμών του Δουβλίνου και της κοινής δήλωσης ΕΕ – Τουρκίας, η οποία έτσι κι αλλιώς είναι ατελέσφορη και έχει καταστεί ανενεργή.•	Να κλείσουν όλα τα hot spots στα νησιά του Αιγαίου και να μη δημιουργηθούν νέα, ούτε κλειστά, ούτε ανοιχτά•	Άμεσος απεγκλωβισμός από τα νησιά και με γρήγορες διαδικασίες να πάνε στις χώρες προορισμού τους.•	Τώρα η ΕΕ και ο ΟΗΕ να οργανώσουν διαδικασίες υποβολής αιτήσεων ασύλου μέσα στην Τουρκία και στα σύνορα με την Ελλάδα και στα σύνορα με την Συρία και απευθείας μετακίνηση στις χώρες προορισμού τους. Αυτό το μέτρο μπορεί να στηρίξει το δικαίωμα των προσφύγων σε προστασία, με βάση τις διεθνείς συμβάσεις.•	Να σταματήσει τώρα κάθε συμμετοχή, στήριξη και εμπλοκή στις ενέργειες και τις επιχειρήσεις του ΝΑΤΟ, των ΗΠΑ και της ΕΕ στην περιοχή της Μέσης Ανατολής, που στηρίζουν την εισβολή της Τουρκίας στη Συρία, τις επεμβάσεις στη Λιβύη, διαιωνίζοντας τον πόλεμο και τις καταστροφές.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Ενάντια στα εξοπλιστικά προγράμματα. Η Ελλάδα να μην στην κορυφή του ΝΑΤΟ ως προς τις εξοπλιστικές δαπάνες. - Παρά την ανάπτυξη της επιστήμης και της τεχνολογίας, τις μεγάλες δυνατότητες της εποχής μας για την προστασία της ανθρώπινης ζωής, όλα αυτά θυσιάζονται στον βωμό των κερδών, των μεγάλων συμφερόντων, των στρατιωτικών εξοπλισμών και των ιμπεριαλιστικών πολέμων που πληρώνουν με κάθε τρόπο οι λαοί.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αποδέσμευση από ΝΑΤΟ και Ευρωπαϊκή Ένωση και χάραξη ανεξάρτητης πορείας στην εξωτερική πολιτική. Ακύρωση Ελληνοαμερικάνικης Συμφωνίας για τις Βάσεις. - •	Να ακυρωθεί η Ελληνοαµερικανική Συµφωνία για τις Βάσεις.•	Ο αγώνας για την απεµπλοκή της χώρας µας από τον ιµπεριαλιστικό πόλεµο στην Ουκρανία, από τους σχεδιασµούς των ΗΠΑ και του ΝΑΤΟ, είναι η µόνη εγγύηση για την υπεράσπιση των κυριαρχικών δικαιωµάτων, για την εναντίωση στην αµφισβήτηση των συνόρων της χώρας.•	Ο λαός µπορεί να χαράξει τη δική του πορεία, ειρήνης, συνεργασίας και κοινής πάλης µε όλους τους λαούς, µε αποδέσµευση από ΝΑΤΟ-ΕΕ, µε τον λαό αφέντη στον τόπο του, µε την εξουσία στα δικά του χέρια.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Πλήρης απελευθέρωση της συμβίωσης από κάθε οικονομικό και κοινωνικό καταναγκασμό και όχι την επέκτασή της και σε ομόφυλα ζευγάρια. - •	Υποστηρίζουμε την πλήρη απελευθέρωση της συμβίωσης από κάθε οικονομικό και κοινωνικό καταναγκασμό και όχι την επέκτασή της και σε ομόφυλα ζευγάρια. •	Υποστηρίζουμε τη νομική κατοχύρωση των υποχρεώσεων των γονιών προς τα παιδιά, βέβαια σε συνδυασμό με διευρυμένες δωρεάν και αναβαθμισμένες κρατικές κοινωνικές υπηρεσίες για την προστασία των παιδιών, επομένως και για την κοινωνική στήριξη της μητρότητας/ πατρότητας.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Σύγχρονο, δημόσιο και δωρεάν σύστημα Υγείας για όλους. - • Μόνιμες προσλήψεις υγειονομικών στο δημόσιο σύστημα υγείας.• Μονιμοποίηση όλων των συμβασιούχων στην Υγεία• Επανασύσταση όλων των οργανικών θέσεων των υποστηρικτικών υπηρεσιών που καταργήθηκαν και την οριστική έξοδο τω εργολάβων από • τα δημόσια Νοσοκομεία.• Αναβάθμιση των κτηριακών υποδομών και κατάργηση των κοντέινερ.• Αυξήσεις στους μισθούς. Κατάργηση των πληρωμών στην ιατροφαρμακευτική περίθαλψη.Γενναία Αύξηση της χρηματοδότησης από τον κρατικό προϋπολογισμό στην υγεία.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Μείωση ακτοπλοϊκών εισιτηρίων και καταβολή των καθυστερούμενων από το «μεταφορικό ισοδύναμο». - Μείωση όλων των ακτοπλοϊκών εισιτηρίων και των ναύλων κατά 50% χωρίς να δοθούν νέες επιδοτήσεις και προνόμια στους εφοπλιστές, με διατήρηση και παραπέρα διεύρυνση των εκπτώσεων των εισιτηρίων στις ευπαθείς ομάδες και με παροχή δωρεάν μετακινήσεων για φοιτητές, στρατιώτες, ΑΜΕΑ, χρονίως πάσχοντες. Μειωμένα εισιτήρια επίσης για συνταξιούχους, αναπληρωτές, πολύτεκνους κ.ά.. Άμεση καταβολή των καθυστερούμενων οφειλών από το «μεταφορικό ισοδύναμο» στους λογαριασμούς των δικαιούχων τόσο για τα εισιτήρια όσο και για τα καύσιμα.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Το σύστημα Υγείας θα αντιστοιχίζεται με όλες τις σύγχρονες ανάγκες της πρόληψης, θεραπείας και αποκατάστασης, οι οποίες θα παρέχονται καθολικά και δωρεάν με ευθύνη του κράτους. - Αξιοποίηση των τεράστιων δυνατοτήτων της επιστήμης, της τεχνολογίας και της παραγωγικότητας της εργασίας. Με εκπαίδευση του αναγκαίου σε αριθμό, ειδικότητες και κλάδους υγειονομικού προσωπικού και τη σχεδιασμένη πανελλαδική κατανομή του, με σύγχρονα επιστημονικά, εργασιακά και κοινωνικά δικαιώματα. Με ανάπτυξη σύγχρονων μονάδων υγείας, νοσοκομείων και Κέντρων Υγείας, με σύγχρονο και επαρκή εξοπλισμό, με ανάπτυξη της έρευνας και εφαρμογής όλων των σύγχρονων θεραπευτικών μεθόδων, των φαρμάκων, εμβολίων και υγειονομικών υλικών.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Προστασία των ναυτεργατών και καθιέρωση συλλογικών συμβάσεων εργασίας στον ναυτικό τομέα. - Η Σύμβαση ναυτολόγησης, οι όροι εργασίας και τα δικαιώματα του ναυτικού πρέπει να ρυθμίζονται από τις Ελληνικές Συλλογικές Συμβάσεις (ΣΣΕ) που συμφωνούνται από τις αντιπροσωπευτικές οργανώσεις των πλοιοκτητών -εργοδοτών και των ναυτεργατών, κατά κατηγορία και είδος πλοίου. Η κατάρτιση της προαναφερόμενης ΣΣΕ χρειάζεται να δεσμεύει υποχρεωτικά όλους τους εργοδότες, ανεξάρτητα από το αν αποτελούν μέλη της εργοδοτικής οργάνωσης που υπέγραψε την ΣΣΕ.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Ψηφιακός μετασχηματισμός για τη ζωή και τις ανάγκες των πολλών και όχι για τα κέρδη των λίγων και του κεφαλαίου. - Αγώνας ενάντια στην πολιτική «απελευθέρωσης» της ΕΕ που γεννά ενεργειακή και ψηφιακή φτώχεια. Δίνουμε τη μάχη για ασφαλείς, γρήγορες και φθηνές επικοινωνίες και μεταφορές. Παλεύουμε για να καταργηθεί το αντιδραστικό πλαίσιο της ΕΕ που επιτρέπει το προληπτικό ηλεκτρονικό φακέλωμα όλων των πολιτών. Δίνουμε τη μάχη για την αξιοποίηση της νέας τεχνολογίας για την αναβάθμιση της πολιτικής προστασίας.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Αυξήσεις στις συντάξεις, επαναφορά της 13ης και 14ης σύνταξης. - Αυξήσεις στις συντάξεις, επαναφορά της 13ης και 14ης σύνταξης.",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Πολιτισμός και αγορά, έννοιες ασυμβίβαστες. Η ανάπτυξη του πολιτισμού δε συμβαδίζει με τη βαρβαρότητα του αδυσώπητου μονοπωλιακού ανταγωνισμού για το κέρδος. - ",NA,NA,NA
"ΠΟΛΙΤΙΚΗ ΔΕΣΜΕΥΣΗ (2023): Διαχωρισμός της εκκλησίας που εκπορεύεται από την ανάγκη της πλήρους κατοχύρωσης της ελευθερίας συνείδησης. Να εξασφαλιστεί η μισθοδοσία καθώς και συνθήκες αξιοπρεπούς διαβίωσης των κληρικών, ιδιαίτερα των κατώτατων βαθμίδων, του λεγόμενου δηλαδή λαϊκού κλήρου. - ",NA,NA,NA
