"text","text_en","cmp_code","eu_code"
"Οργάνωση της παραγωγής σε τοπικό επίπεδο με την θέσπιση ομάδων παραγωγών οι οποίοι θα παράγουν προϊόντα που ευδοκιμούν στην περιοχή τους εφαρμόζοντας την βιολογική γεωργία και λοιπές μεθόδους αειφόρου αναπτύξεως.","Organising production at the local level by establishing producer groups that will produce products that thrive in their area by applying organic farming and other sustainable development methods.","703.1",NA
"Ποιοτικός έλεγχος σε ειδικά εργαστήρια για τυχόν υπολείμματα γεωργικών φαρμάκων","Quality control in special laboratories for any residues of pesticides in","703.1",NA
"με σκοπό την διασφάλιση της ποιότητας των αγροτικών, νωπών, αποξηραμένων και κονσερβοποιημένων προϊόντων,","order to ensure the quality of agricultural, fresh, dried and canned products","703.1",NA
"και την εξασφάλιση της δημόσιας υγείας.","and to ensure public health.","504",NA
"Άμεση σύνδεση αγροτικής παραγωγής και κατανάλωσης.","Direct link between agricultural production and consumption.","703.1",NA
"Φραγμός στην κερδοσκοπική  ασυδοσία  των  μεσαζόντων.","Stopping the speculative impunity of intermediaries.","406",NA
"Σύσταση  συμφωνιών συνεργασίας μεταξύ αγροτικών παραγωγών και εμπορικών επιχειρήσεων, για την μέγιστη εφικτή προστασία των αμοιβαίων συμφερόντων τους.","Establishment of cooperation agreements between agricultural producers and commercial enterprises, for the maximum possible protection of their mutual interests.","703.1",NA
"Σχηματισμός «Εθνικού Μητρώου Αγροτών», χωρίς μεσάζοντες,","Formation of a ""National Register of Farmers"", without intermediaries, in","703.1",NA
"ώστε να προμηθεύονται εφόδια (λιπάσματα και εδαφοβελτιωτικά) από το πλούσιο υπέδαφος της πατρίδας μας,","order to obtain supplies (fertilizers and soil conditioners) from the rich subsoil of our country,","703.1",NA
"ώστε να μειωθεί το κόστος παραγωγής,","in order to reduce the cost of production,","703.1",NA
"και, μετά την εξόρυξη των ελληνικών υδρογονανθράκων, αφορολόγητο πετρέλαιο ελληνικής παραγωγής.","and, after the extraction of Greek hydrocarbons, tax-free oil of Greek production.","703.1",NA
"Ενίσχυση αγροτικών δράσεων όπως η ιδιοπαραγωγή ζωοτροφών, η προετοιμασία χωραφιών για καλλιέργειες, η ορθολογική χρήση του νερού, η ανακύκλωση  των  υπολειμμάτων  της  αγροτικής  παραγωγής  για  την παραγωγή βιολογικών λιπασμάτων, κλπ.","Supporting agricultural actions such as the self-production of animal feed, the preparation of fields for cultivation, the rational use of water, the recycling of agricultural production residues for the production of organic fertilisers, etc.","703.1",NA
"Οργανωμένη λειτουργία πιστοποιημένων τραπεζών ελληνικών σπόρων με σκοπό την αναπαραγωγή, αναδιανομή και αξιοποίησή τους στην ελληνική παραγωγή.","Organized operation of certified banks of Greek seeds for their reproduction, redistribution and utilization in Greek production.","703.1",NA
"Επιβολή υψηλών δασμών σε εισαγόμενα λιπάσματα και σπόρους.","Impose high tariffs on imported fertilisers and seeds.","703.1",NA
"Αυστηροί έλεγχοι κατά την εισαγωγή αφυδατωμένης παγοκολόνας/μούστου/ντομάτας/χυμών και υποχρεωτική εμφανής αναγραφή των στοιχείων προέλευσης, αναλογίας κλπ σε προϊόντα στα οποία εμπεριέχονται.","Strict controls on the importation of dehydrated ice cream/smoothies/tomatoes/juices and mandatory prominent labelling of the origin, proportion etc. on products in which they are contained.","703.1",NA
"Ενίσχυση αμπελουργών για αναμπέλωση με επιλεγμένες ποικιλίες και με σύγχρονες μεθόδους καλλιέργειας φιλικές προς την φύση και τον άνθρωπο.","Supporting vine growers for replanting with selected varieties and modern cultivation methods that are friendly to nature and man.","703.1",NA
"Θέσπιση  μηχανισμού  καταγραφής  και  ελέγχου  εθνικής  παραγωγής  με σκοπό την ρύθμιση των επιπέδων εισαγωγών σε συνάρτηση με την εθνική επάρκεια ανά είδος και κλάδο.","Establish a mechanism to record and control national production in order to regulate import levels in relation to national sufficiency by species and sector.","703.1",NA
"Υποστήριξη όλων των αγροτών από γεωπόνους.","Support for all farmers by agronomists.","703.1",NA
"Αξιοποίηση των ορυκτών μας για την παραγωγή βιολογικών λιπασμάτων και εδαφολογική χαρτογράφηση από ελληνικά πανεπιστήμια των γεωργικών περιοχών για την κατάρτιση προγραμμάτων λίπανσης και εφοδίων για φυτοπροστασία.","Utilization of our minerals for the production of organic fertilizers and soil mapping by Greek universities of agricultural areas for the preparation of fertilization programs and supplies for plant protection.","703.1",NA
"Ενδυνάμωση  της  εγχώριας  βιομηχανίας  παραγωγής  λιπασμάτων","Strengthening the domestic fertilizer production industry","703.1",NA
"ώστε αυτά να είναι προσαρμοσμένα στα ελληνικά εδάφη και καλλιέργειες,","so that they are adapted to Greek soils and crops,","703.1",NA
"και ταυτόχρονα ανταγωνιστικά σε ποιότητα και τιμή έναντι των εισαγόμενων.","and at the same time competitive in quality and price compared to imported ones.","703.1",NA
"Προστασία του ελληνικού περιβάλλοντος από τα φυτοφάρμακα των πολυεθνικών κολοσσών:","Protection of the Greek environment from the pesticides of the multinational giants:","501",NA
"Μεθοδευμένη στροφή στη βιολογική γεωργία με σκοπό την προστασία του περιβάλλοντος της πατρίδας μας και την διακοπή της απώλειας συναλλάγματος.","A gradual shift to organic agriculture in order to protect the environment of our country and stop the loss of foreign exchange.","501",NA
"Απαγόρευση των Γενετικά Τροποποιημένων Οργανισμών και κατάργηση της σχετικής νομοθεσίας που τους επιτρέπει ή τους ανέχεται,","Banning Genetically Modified Organisms and repealing the relevant legislation that allows or tolerates them,","501",NA
"με παντοειδή υποστήριξη της ιδέας της οργανικής και βιολογικής βιοποικιλότητας.","with all-out support for the idea of organic and biological biodiversity.","501",NA
"Υποχρεωτική αναγραφή της ένδειξης «Γενετικά τροποποιημένα» ή «χωρίς γενετικά τροποποιημένους οργανισμούς» σε όλα τα εισαγόμενα τρόφιμα και προϊόντα.","Mandatory labelling of ""Genetically Modified"" or ""Non-GMO"" on all imported foods and products.","703.1",NA
"Επιβολή δασμών σε όλα τα προϊόντα που προέρχονται από το εξωτερικό, εκτός των χωρών με τις οποίες η Ελλάς διατηρεί στενές διμερείς συμφωνίες.","Imposition of tariffs on all products from abroad, except for countries with which Greece has close bilateral agreements.","406",NA
"Πλήρης απαγόρευση εισαγωγής αγαθών από τις χώρες που καταφεύγουν σε  δουλοκτητική  εργασία     ή  που  δεν  τηρούν  τους  βασικούς  κανόνες υγιεινής.","A complete ban on the import of goods from countries that resort to slave labour or that do not respect basic hygiene rules.","406",NA
"Υποχρεωτική καθιέρωση της ανακύκλωσης των υπολειμμάτων της αγροτικής  παραγωγής   για   την   παραγωγή   βιολογικών   λιπασμάτων  σε τοπικές εγκαταστάσεις ανακύκλωσης, με στόχο την αειφορία σε εθνικό επίπεδο, δρώντας σε τοπικό επίπεδο.","Mandatory introduction of the recycling of agricultural residues for the production of organic fertilizers in local recycling facilities, aiming for sustainability at national level by acting at local level.","416.2",NA
"Δημιουργία  συνεταιρισμών υλοτόμων με επιστημονικό προγραμματισμό και αυστηρούς ελέγχους.","Creation of logger cooperatives with scientific planning and strict controls.","501",NA
"Αναδάσωση περιοχών που υλοτομούνται προς αποκατάσταση του φυσικού περιβάλλοντος.","Reforestation of logged areas to restore the natural environment.","501",NA
"Οικονομική και τεχνική ενίσχυση σε παλιούς κτηνοτρόφους για τον εκσυγχρονισμό των μονάδων τους και των νέων κτηνοτρόφων για την δημιουργία μονάδων εκτροφής ζώων με βάση σύγχρονα πρότυπα προσαρμοσμένα στην ελληνική πραγματικότητα.","Financial and technical support to old farmers for the modernisation of their units and to new farmers for the creation of livestock units based on modern standards adapted to the Greek reality.","703.1",NA
"Υποστήριξη όλων των κτηνοτρόφων από κτηνιάτρους.","Support for all farmers by veterinarians.","703.1",NA
"Μητρώο καταγραφής αρχέγονων ελληνικών φυλών ζώων με σκοπό την επιβίωσή τους, με οικονομική και τεχνική βοήθεια για την αναπαραγωγή τους.","A register of primitive Greek animal breeds for their survival, with financial and technical assistance for their reproduction.","703.1",NA
"Αυστηρός περιορισμός στον χαρακτηρισμό του φρέσκου γάλακτος στις 5 ημέρες.","Strict limitation of the characterisation of fresh milk to 5 days.","703.1",NA
"Αυστηρός ποιοτικός έλεγχος στις εισαγωγές γάλακτος και γάλακτος σε σκόνη.","Strict quality control on imports of milk and milk powder.","406",NA
"Ενίσχυση των ελληνικών βιομηχανιών.","Strengthening Greek industries.","703.1",NA
"Χαρτογράφηση  και  βελτίωση  βοσκοτόπων,  εξασφάλιση  δικτύου ηλεκτρισμού και ύδρευσης, φυτεύσεις κτηνοτροφικών φυτών, κλπ, με βάση τις πραγματικές ανάγκες των Ελλήνων κτηνοτρόφων.","Mapping and improvement of pastures, securing electricity and water supply, planting of fodder plants, etc., based on the real needs of Greek farmers.","703.1",NA
"Θέσπιση ειδικού τμήματος στο υπουργείο Ανάπτυξης για την προστασία των ελληνικών προϊόντων (ΠΟΠ, ελληνοποιήσεις, κλπ.)","Establishment of a special department in the Ministry of Development for the protection of Greek products (PDO, domestication, etc.)","703.1",NA
"Ενίσχυση της βυρσοδεψίας για εκμετάλλευση δερμάτων.","Strengthening of tanning for the exploitation of hides.","703.1",NA
"Ενίσχυση του τομέα επεξεργασίας του μαλλιού των αιγοπροβάτων.","Strengthen the sheep and goat wool processing sector.","703.1",NA
"Στήριξη της μελισσοκομίας και της εμπορίας μελισσοκομικών προϊόντων.","Support for beekeeping and the marketing of beekeeping products.","703.1",NA
"Εμφανής αναγραφή της προέλευσης του μελιού που πωλείται στην Ελλάδα.","Prominent indication of the origin of honey sold in Greece.","703.1",NA
"Ενίσχυση  των  Ελλήνων  αλιέων  τόσον  στις  καθημερινές  ανάγκες  τους (εφόδια, αναβάθμιση σκαφών), όσο και στην προστασία των αλιεύσιμων εκτάσεων.","Supporting Greek fishermen both in their daily needs (equipment, upgrading of vessels) and in the protection of fishable areas.","703.1",NA
"ΤΟΥΡΙΣΜΟΣ","TOURISM","H",NA
"Η  οικονομική  ανάκαμψη  της  χώρας  μας  δεν  μπορεί  να  αγνοήσει  την ανάπτυξη του μοναδικού τοπίου της κληρονομιάς μας, τόσο του φυσικού όσο και του πολιτιστικού – με τον τουρισμό.","The economic recovery of our country cannot ignore the development of our unique heritage landscape, both natural and cultural - through tourism.","601.1",NA
"Οι προτάσεις μας για άμεση εφαρμογή:Ενίσχυση της ιστορικής, καλλιτεχνικής και περιβαλλοντικής κληρονομιάς σε τοπικό επίπεδο.","Our proposals for immediate implementation:Strengthening the historical, artistic and environmental heritage at local level.","601.1",NA
"Άνοιγμα των πυλών του ελληνικού τουρισμού, με σκοπό την προώθηση της εικόνας της χώρας μας, ακόμη ελάχιστα γνωστής σε πολλούς παγκοσμίως.","Opening the gates of Greek tourism, in order to promote the image of our country, still little known to many worldwide.","601.1",NA
"Βελτίωση και προσαρμογή των υποδομών για τουρισμό όλο τον χρόνο, χειμερινό, αρχαιολογικό και θρησκευτικό τουρισμό.","Improvement and adaptation of infrastructure for year-round, winter, archaeological and religious tourism.","410",NA
"Προώθηση του αγροτουρισμού με δημιουργία πρότυπων επισκέψιμων αγροτοκτηνοτροφικών μονάδων","Promotion of agrotourism by creating model farm and cattle units open to visitors","703.1",NA
"Προώθηση τοπικών προϊόντων σε τουριστικά καταλύματα.","Promotion of local products in tourist accommodation.","703.1",NA
"ΥΓΕΙΑ – ΚΟΙΝΩΝΙΚΗ  ΠΡΟΝΟΙΑ","HEALTH - SOCIAL WELFARE","H",NA
"Λογιστικός έλεγχος στα δημόσια νοσοκομεία","Accounting control in public hospitals","504",NA
"Προνομιακή  μεταχείριση  της  εγχώριας  φαρμακοβιομηχανίας  και προώθηση φαρμάκων που παράγονται στην Ελλάδα για τα δημόσια νοσοκομεία.","Preferential treatment of the domestic pharmaceutical industry and promotion of medicines produced in Greece for public hospitals.","406",NA
"Η Χρυσή Αυγή διακρίνει ριζικά την Ελληνική Φαρμακοβιομηχανία  από  τους  πολυεθνικούς  φαρμακευτικούς  κολοσσούς και την θεωρεί ως έναν από τους ισχυρούς κλάδους της οικονομίας με εξαγωγικό προσανατολισμό.","Golden Dawn radically distinguishes the Greek pharmaceutical industry from the multinational pharmaceutical giants and considers it as one of the strong export-oriented sectors of the economy.","406",NA
"Οι Ελληνικές Βιομηχανίες φαρμάκων και ιατρικού-νοσηλευτικού υλικού θα τυγχάνουν  ουσιωδών  φορολογικών  ελαφρύνσεων","The Greek pharmaceutical and medical-nursing equipment industries will benefit from substantial tax relief","402",NA
"εάν  απασχολούν  κατά 80%  τουλάχιστον  Έλληνες  και  κατά  20%  το  πλείστο,  εργαζόμενους  από χώρες της Ευρωπαϊκής Ένωσης (προτείνεται να προτιμώνται οι Έλληνες)","if they employ at least 80% Greek and 20% mostly Greek workers from European Union countries (it is proposed to give preference to Greeks)","402",NA
"και ταυτοχρόνως οφείλουν να είναι φορολογικά και ασφαλιστικά ενήμερες.","and at the same time they must be up to date with their tax and social security payments.","402",NA
"Παροχή κινήτρων για την ίδρυση νέων βιομηχανιών παραγωγής προϊόντων βιοτεχνολογίας υψηλής ποιότητας με εξαγωγικό προσανατολισμό.","Provide incentives for the establishment of new export-oriented industries producing high quality biotechnology products.","411",NA
"Παροχή υψηλού επιπέδου υπηρεσιών υγείας σε όλους τους Έλληνες.","Providing high quality health services to all Greeks.","504",NA
"Πάταξη της παραοικονομίας που οδηγεί στο κλείσιμο των Ελληνικών επιχειρήσεων και  σε κατάργηση των θέσεων εργασίας, ενώ ταυτοχρόνως στερεί τα έσοδα από τα ασφαλιστικά ταμεία.","Fighting the informal economy that leads to the closure of Greek businesses and the elimination of jobs, while at the same time depriving the social security funds of revenue.","403",NA
"Διασφάλιση ενός τριτοβάθμιου και μικτού (κρατικού και πανεπιστημιακού) νοσοκομείου σε κάθε υγειονομική περιφέρεια που θα ταυτίζεται με την διοικητική περιφέρεια.","Ensure a tertiary and mixed (state and university) hospital in each health region that is identical to the administrative region.","504",NA
"Νομοθετική ρύθμιση της λειτουργικής σύνδεσης ιδιωτών ιατρών και δευτεροβάθμιων νοσοκομείων.","Legislative regulation of the functional link between private doctors and secondary hospitals.","504",NA
"Συγκρότηση νέων πινάκων διαγνωστικών εξετάσεων και ιατρικών πράξεων με βάση τα σύγχρονα διεθνή επιστημονικά δεδομένα.","Compilation of new tables of diagnostic tests and medical procedures based on the latest international scientific data.","504",NA
"Η κοστολόγησή τους θα στηρίζεται στην τρέχουσα Ελληνική και διεθνή οικονομική πραγματικότητα.","Their costing will be based on the current Greek and international economic reality.","504",NA
"Οι πίνακες αυτοί θα είναι δεσμευτικοί για τον ΕΟΠΥΥ και για όλα τα νοσοκομεία του ΕΣΥ, καθώς και τους συμβεβλημένους φορείς με το Δημόσιο ή τον ΕΟΠΥΥ.","These tables will be binding for the EOPYY and for all hospitals of the NHS, as well as for the institutions contracted with the State or the EOPYY.","504",NA
"Καθιέρωση προληπτικού διαγνωστικού ελέγχου ανά ομάδα πληθυσμού ανάλογα με την προβλέψιμη νοσηρότητα και τους ειδικούς κινδύνους που τεκμηριώνονται από επιδημιολογικά δεδομένα.","Establish screening by population group according to the predicted morbidity and specific risks documented by epidemiological data.","504",NA
"Checkup ανά ηλικία, ανά φύλο και ανά κατηγορία εργαζομένων.","Checkup by age, by gender and by employee category.","504",NA
"Οι εξετάσεις προληπτικής ιατρικής θα χορηγούνται δωρεάν από την πολιτεία και θα αφορούν εξίσου ασφαλισμένους και ανασφάλιστους Έλληνες.","Preventive medical examinations will be provided free of charge by the state and will apply equally to insured and uninsured Greeks.","504",NA
"Προγραμματισμός προμηθειών,  με ευθύνη των διοικήσεων των Νοσοκομείων  και  με  άξονα  αναφοράς  την  στατιστική  μελέτη  των πραγματικά αναλωθέντων φαρμάκων και υλικών κατά τον προηγηθέντα χρόνο.","Procurement planning, under the responsibility of the Hospital administrations and with the statistical study of the actual consumption of drugs and materials in the previous year as a reference.","504",NA
"Σύσταση «Οργανισμού Υγείας Ανασφάλιστων, Απόρων και Πτωχών» με επείγουσα νομοθετική ρύθμιση.","Establishment of a ""Health Agency for the Uninsured, the Poor and the Indigent"" by urgent legislation.","504",NA
"Ως δικαιούχοι των παροχών περίθαλψης θα εγγράφονται οι αποδεδειγμένα πτωχεύσαντες, άνεργοι και ανασφάλιστοι Έλληνες, με αντικειμενικά και ευκόλως ελέγξιμα κριτήρια.","The beneficiaries of the health care benefits will be the demonstrably bankrupt, unemployed and uninsured Greeks, according to objective and easily verifiable criteria.","504",NA
"Στον Οργανισμό θα εντάσσονται και οι πολύτεκνοι άποροι Έλληνες.","The Agency will also include needy Greeks with many children.","504",NA
"Οι πίνακες δικαιούχων θα συγκροτούνται από τους Δήμους.","The lists of beneficiaries will be established by the municipalities.","504",NA
"Ανά Περιφέρεια θα υπάρχει επιτροπή διαχείρισης των χορηγούμενων πόρων, η σύσταση της οποίας θα καθορισθεί με κοινή υπουργική απόφαση Υπουργών Υγείας και Οικονομικών.","Each Region will have a committee for the management of the allocated funds, the composition of which will be determined by a joint ministerial decision of the Ministers of Health and Finance.","504",NA
"Ο ΟΑΑΠ θα προσφέρει πρωτοβάθμια και δευτεροβάθμια περίθαλψη.","The OAP will provide primary and secondary care.","504",NA
"Η αμοιβή των συμβεβλημένων ιατρών θα γίνεται με βάση την αρχή της πάγιας μηνιαίας αντιμισθίας η οποία θα αναγνωρίζεται από το Δημόσιο ως έχουσα κοινωνικό χαρακτήρα και δεν θα φορολογείται.","The remuneration of contracted doctors will be based on the principle of a fixed monthly fee which will be recognised by the State as having a social character and will not be taxed.","504",NA
"Άμεση στελέχωση και προμήθεια απαραίτητου εξοπλισμού των επαρχιακών νοσοκομείων ώστε οι σοβαρές χειρουργικές επεμβάσεις και η παρακολούθηση των βαρέως πασχόντων να μην είναι απαραίτητο να καταλήγουν στα μεγάλα αστικά κέντρα.","Immediate staffing and supply of necessary equipment to provincial hospitals so that serious surgical operations and the monitoring of the seriously ill do not have to end up in large urban centres.","504",NA
"Δημιουργία  και  επαναλειτουργία  παιδιατρικών  κλινών  και  κλινών Μονάδων Εντατικής Θεραπείας (Μ.Ε.Θ.) νεογνών και παιδιών στα πλαίσια όλων των παθολογικών τομέων των δευτεροβάθμιων νοσοκομείων, ώστε να μην διακομίζονται συνήθεις ή απλές περιπτώσεις προς τα «Νοσοκομεία Παίδων» τα οποία θα προσλάβουν σαφώς τριτοβάθμιο χαρακτήρα.","The creation and reopening of paediatric and intensive care unit (ICU) beds for newborns and children in all the pathology departments of secondary hospitals, so that ordinary or simple cases are not referred to the ""Children's Hospitals"" which will clearly take on a tertiary character.","504",NA
"Ειδικά οικονομικά και επιστημονικά κίνητρα για γιατρούς και νοσηλευτές υψηλής εξειδίκευσης προκειμένου να εγκατασταθούν και να εργαστούν σε απομακρυσμένα επαρχιακά ή νησιωτικά νοσοκομεία.","Special financial and scientific incentives for highly qualified doctors and nurses to settle and work in remote provincial or island hospitals.","504",NA
"Για την εξυπηρέτηση των νησιωτών μας, θα ιδρυθούν δυο πλωτά νοσοκομεία πλήρους οργάνωσης ως δευτεροβάθμια νοσοκομεία, υπό την αιγίδα των Ενόπλων Δυνάμεων (ΓΕΝ).","To serve our islanders, two fully organised floating hospitals will be established as secondary hospitals, under the auspices of the Armed Forces (GEN).","504",NA
"Στα πλοία - νοσοκομεία θα υπηρετούν ιατροί  του  ΕΣΥ  με  ολιγόμηνες  αποσπάσεις  από  τα  νοσοκομεία  όπου  θα έχουν την οργανική τους θέση και Στρατιωτικοί Ιατροί που θα χορηγούνται με ολιγόμηνες αποσπάσεις από το ΓΕΝ.","The ships - hospitals will be staffed by doctors of the NHS with short-term secondments from the hospitals where they will have their organic position and Military Doctors who will be assigned with short-term secondments from the General Staff.","504",NA
"Ως βοηθητικό ιατρικό προσωπικό δύνανται να υπηρετούν και ιατροί υπόχρεοι υπηρεσίας υπαίθρου.","Medical auxiliaries may include doctors who are obliged to serve in the field.","504",NA
"Οργάνωση ειδικής στρατιωτικής υπηρεσίας αεροδιακομιδών και πλοιοδιακομιδών με αξιοποίηση των μονάδων του Στρατού.","Organisation of a special military air and boat evacuation service using the Army's units.","504",NA
"Καθορίζονται τουλάχιστον 5 σημεία στάθμευσης και εκκίνησης των ελικοπτέρων καθώς και τα 7 σημεία καταλήξεως των αεροδιακομιζόμενων σε Αθήνα, Θεσσαλονίκη, Πάτρα, Ηράκλειο, Ρόδο, Καβάλα και Αλεξανδρούπολη.","At least 5 helicopter parking and launching points and the 7 points of arrival of air passengers in Athens, Thessaloniki, Patras, Heraklion, Rhodes, Kavala and Alexandroupolis are defined.","504",NA
"Ο δευτεροβάθμιος και τριτοβάθμιος ιδιωτικός νοσηλευτικός τομέας θα ενισχυθεί ώστε να λειτουργεί αποσυμφορώντας το ΕΣΥ,","The secondary and tertiary private nursing sector will be strengthened to operate in a way that reduces the burden on the NHS,","504",NA
"μέσω ανάληψης της νοσηλείας ή συγκεκριμένων ιατρικών πράξεων βάσει προσυμφωνημένου κοστολογίου, που δεν θα αποκλίνει σημαντικά από το ισχύον κοστολόγιο του ΕΣΥ.","by taking over hospitalisation or specific medical procedures on the basis of a pre-agreed cost schedule, which will not deviate significantly from the current NHS cost schedule.","504",NA
"Δυνατότητα επικουρικής εφημερίας ιδιωτικών κλινικών εν παραλλήλω προς τα νοσοκομεία του ΕΣΥ.","Possibility of auxiliary on-call service of private clinics in parallel to NHS hospitals.","504",NA
"Αναδιάρθρωση και ενοποίηση κλινικών των Ιδρυμάτων χρονίως πασχόντων  ώστε  οι  χρόνια  πάσχοντες  να  έχουν  πρόσβαση  σε  ειδικές ιατρικές, νοσηλευτικές, φυσιοθεραπευτικές και ψυχιατρικές υπηρεσίες.","Restructuring and consolidation of clinics of the institutions for the chronically ill so that the chronically ill have access to special medical, nursing, physiotherapy and psychiatric services.","504",NA
"Ιδιαίτερο βάρος σε ζητήματα καθαριότητας και σίτισης.","Particular emphasis on cleaning and feeding issues.","504",NA
"Θεσμοθετείται  η  συμμετοχή  στα  διοικητικά  συμβούλια  των  ιδρυμάτων χρονίως  πασχόντων  των  σωματείων  συμπαράστασης  και  των  συλλόγων συγγενών, όπως και των εκπροσώπων της ιατρικής και νοσηλευτικής υπηρεσίας.","Participation in the boards of directors of institutions for the chronically ill of support associations and relatives' associations, as well as representatives of the medical and nursing service, is established.","504",NA
"Η   κατ’   οίκον   νοσηλεία   των   πασχόντων  γερόντων   ή   άλλων   χρόνιων ασθενών, ειδικά των παιδιών που έχουν χρόνιες αναπηρίες όπως και των χρόνιων ψυχοπαθών, επιβαρύνει σημαντικά και συχνά αποδιοργανώνει ποικιλοτρόπως τις οικογένειες των ασθενών.","The home care of the elderly or other chronically ill patients, especially children with chronic disabilities and chronic psychopaths, places a significant burden and often disrupts the patients' families in many ways.","504",NA
"Η ζωή τόσο για τους πάσχοντες όσο   και   για   τους   συγγενείς   τους   συχνά   καθίσταται   βασανιστική.","Life for both sufferers and their relatives is often excruciating.","504",NA
"Οι επιτροπές κοινωνικών λειτουργών και ψυχολόγων, με την καθοδήγηση και την συνεχή συνεργασία με τις επιστημονικές επιτροπές των ιδρυμάτων χρονίως πασχόντων, θα παρακολουθούν τους ειδικούς αυτούς ασθενείς και στις δυο θέσεις διαμονής και θα συντάσσουν πορίσματα - συστάσεις για την καλύτερη διαβίωση και την βέλτιστη ποιοτικά παραμονή των ασθενών, ενώ θα γίνεται και περιοδική αλλαγή του χώρου διαμονής των.","The committees of social workers and psychologists, under the guidance and continuous cooperation with the scientific committees of the institutions for the chronically ill, will monitor these special patients in both places of residence and will draw up findings - recommendations for the better living and the optimal quality of the patients' stay, while the place of residence will be periodically changed.","504",NA
"Προωθείται ο θεσμός του οικογενειακού ιατρού.","The institution of the family doctor is promoted.","504",NA
"Η καθιέρωση της προαγωγής υγείας, της προληπτικής ιατρικής και της επαναλαμβανόμενης αναγραφής των μηνιαίων ποσοτήτων φαρμάκων σε χρόνιους ασθενείς (δελτία  ανάλωσης  φαρμάκων),  σταδιακά  μεταβιβάζεται  στους οικογενειακούς ιατρούς οι οποίοι θα αποτελούν την βασική δομή της δημόσιας πρωτοβάθμιας περίθαλψης.","The introduction of health promotion, preventive medicine and the recurrent recording of monthly quantities of medicines for chronic patients (medicine consumption sheets) is gradually being transferred to family doctors who will form the basic structure of public primary care.","504",NA
"Οι Μονάδες Εντατικής Θεραπείας είναι μια μεγάλη κατάκτηση της ιατρικής και   οι  Έλληνες   πρέπει  να   έχουν   άμεση  πρόσβαση   σε  αυτές.","Intensive Care Units are a great achievement of medicine and Greeks must have immediate access to them.","504",NA
"Άμεσα απογραφή των εν ενεργεία κλινών Μ.Ε Θ. και των νοσοκομείων όπου βρίσκονται.","Immediately take an inventory of active NICU beds and the hospitals where they are located.","504",NA
"Γεωγραφικός καθορισμός και ίδρυση νέων, όπου χρειάζεται, και ορθολογιστική κατανομή τους.","Geographical definition and establishment of new ones, where necessary, and their rational distribution.","504",NA
"Αποτύπωση των κλινών Μ.Ε.Θ του ιδιωτικού τομέα.","Mapping of private sector NICU beds.","504",NA
"Ο ΕΟΠΥΥ  αναλαμβάνει την δαπάνη χρήσης τους βάσει προσυμφωνημένου τιμολογίου μεταξύ υπουργείου Υγείας και ιδιωτικών κλινικών.","The EOPYY assumes the cost of their use on the basis of a pre-agreed tariff between the Ministry of Health and private clinics.","504",NA
"Καταγραφή   των   κλινών   που   φαίνεται   να   έχουν   ιδρυθεί   αλλά   δεν λειτουργούν λόγω ελλείψεων σε εξειδικευμένο ιατρικό και νοσηλευτικό προσωπικό.","Inventory of clinics that appear to have been established but are not functioning due to shortages of qualified medical and nursing staff.","504",NA
"Για την αντιμετώπιση  του δημογραφικού προβλήματος που πλήττει την χώρα, από πλευράς ιατροϋγειονομικής, θα απλοποιηθεί τα μέγιστα η διαδικασία της υποβοηθουμένης αναπαραγωγής.","In order to address the demographic problem affecting the country, from a medical and health point of view, the procedure of assisted reproduction will be simplified as much as possible.","504",NA
"Ενίσχυση της ερευνητικής δραστηριότητας και της δημιουργίας καινοτομιών.","Strengthening research activity and innovation.","411",NA
"Η Ελλάδα θα αποτελέσει σημείο αναφοράς κλινικών ερευνών και επανασχεδιασμού φαρμάκων, προσελκύοντας και αξιοποιώντας Έλληνες ερευνητές προς όφελος της Πατρίδας.","Greece will become a benchmark for clinical research and drug redesign, attracting and utilizing Greek researchers for the benefit of the country.","504",NA
"Ένταξη των ΑΜΕΑ στην κοινωνία μέσω της χρήσης των ικανοτήτων τους.","Inclusion of people with disabilities in society through the use of their abilities.","503",NA
"Στην κατεύθυνση αυτή,  θα ανατεθεί σε Έλληνες που υφίστανται οι ίδιοι προβλήματα αποδυνητικής αναπηρίας, η μελέτη και η υλοποίηση σχεδίου που θα οδηγήσει στην πλήρη άρση όλων των ψυχοδιανοητικών και διαρθρωτικών φραγμών σε βάρος των ΑΜΕΑ.","In this direction, Greeks who themselves suffer from severe disability problems will be assigned to study and implement a plan that will lead to the complete removal of all psychological and structural barriers against people with disabilities.","503",NA
"ΝΑΡΚΩΤΙΚΑ","DRUGS","H",NA
"Το πρόβλημα της εξάρτησης από ουσίες αποτελεί παγκόσμιο φαινόμενο κοινωνικής παθογένειας.","The problem of substance dependence is a global phenomenon of social pathogenicity.","605.1",NA
"Στην Ελλάδα, τα συστημικά κόμματα, αν και μπορούν  να  εκριζώσουν  το  φαινόμενο  του  εμπορίου  των  ναρκωτικών ουσιών από την πηγή του,   δεν το κάνουν.","In Greece, the mainstream parties, although they can eradicate the phenomenon of drug trafficking from its source, they do not.","605.1",NA
