"text","text_en","cmp_code","eu_code"
"Αυτό θα φέρει έσοδα αλλά και απασχόληση για τους γιατρούς.","This will generate revenue as well as employment for doctors.","410",NA
"Μόνο από τις ΗΠΑ ταξιδεύουν για επεμβάσεις 1-2 εκατομμύρια άτομα, λόγω χαμηλότερου κόστους στο εξωτερικό συνδυάζοντάς το και με διακοπές.","Only from the US alone 1-2 million people travel for surgeries due to lower costs abroad by combining it with holidays.","410",NA
"Προκειμένου να υπάρξει όμως επιτυχία, θα πρέπει να προωθηθεί ο ιατρικός τουρισμός στην Ελλάδα μέσω ιατρών π.χ. Ελλήνων της ομογένειας.","However, in order to be successful, medical tourism in Greece should be promoted through doctors, e.g. Greeks of the expatriate community.","410",NA
"Σε πρώτη φάση προτείνονται αισθητικές παρεμβάσεις, οδοντιατρικές πράξεις, αποκατάσταση αθλητικών και λοιπών κακώσεων και εξωσωματική γονιμοποίηση.","In the first instance, aesthetic interventions, dental operations, rehabilitation of sports and other injuries and in vitro fertilisation are proposed.","410",NA
"Ο ιατρικός σύλλογος ήδη έχει κάνει κάποιες παρουσιάσεις σε ομογενείς.","The medical association has already made some presentations to expatriates.","410",NA
"Θα πρέπει επίσης να εξασφαλιστεί η εύκολη ασφαλιστική κάλυψη από εταιρίες του εξωτερικού.","Easy insurance coverage by foreign companies should also be ensured.","410",NA
"Προτάσεις Δαπανών Υγείας και Αναδιοργάνωσης ΕΣΥ","Health Expenditure and NHS Reorganisation Proposals","H",NA
"1.Προωθούμε την αναδιοργάνωση όλων των διοικητικών υπηρεσιών των Νοσοκομείων, με τη βοήθεια των Νέων Τεχνολογιών.","1.Promote the reorganization of all administrative services of the hospitals with the help of New Technologies.","504",NA
"2.Καταργούμε τον Ν. 3754/2009, που αφορά στο πολυδάπανο και πολυδιευθυντικό σύστημα σχετικά με την αναβάθμιση των ιατρών του ΕΣΥ.","2.We abolish Law 3754/2009, which concerns the costly and multi-directional system regarding the upgrading of doctors in the NHS","504",NA
"3.Εφαρμόζουμε διαδικασία Πιστοποίησης (ISO) σ’ όλα τα Νοσοκομεία (Ιδιωτικά και Δημόσια), στα πρότυπα του Νοσοκομείου Καβάλας.",". 3.We implement a certification process (ISO) in all hospitals (private and public), according to the standards of the Hospital of Kavala.","504",NA
"4.Ανακοστολογούμε όλες τις ιατρικές πράξεις και εξετάσεις.","4.We review all medical procedures and examinations.","504",NA
"5.Ενισχύουμε την Ιατρική Έρευνα και Επιμόρφωση των Ιατρών ΟΛΩΝ των βαθμίδων (Επιμελητών Β’ και Α’ βαθμίδας, Διευθυντών και Συντονιστών Διευθυντών με συμμετοχή σε Διεθνή Συνέδρια, Επιμορφωτικά - Ενημερωτικά Μαθήματα και Δημοσιεύσεις).","5.We enhance Medical Research and Training of Doctors of ALL levels (Attendants B' and A' level, Directors and Coordinating Directors with participation in International Conferences, Training - Informative Courses and Publications).","504",NA
"Ταυτόχρονα, εφαρμόζουμε Σχέδιο διασύνδεσης των Νοσοκομείων με Ερευνητικά Κέντρα και Νοσοκομεία του εξωτερικού για μετεκπαίδευση Ελλήνων Ιατρών, αλλά και για εξειδικεύσεις ανά ειδικότητα.","At the same time, we are implementing an Interconnection Plan of the Hospitals with Research Centres and Hospitals abroad for the further training of Greek Doctors, as well as for specializations per specialty.","504",NA
"6.Εφαρμόζουμε Ειδικό Πρόγραμμα Ευαισθητοποίησης των Ελληνίδων και των Ελλήνων για διενέργεια Προληπτικών Ελέγχων","6.We are implementing a Special Awareness Program for Greek women and Greeks for the performance of Preventive Check-ups","603",NA
"7.Δείχνουμε έμπρακτα τη στήριξή μας στις Ελληνίδες που γίνονται μητέρες.","7.We show our support to Greek women who become mothers.","603",NA
"Το Κράτος θα βρίσκεται δίπλα στις νέες μητέρες, σε κάθε γέννα, μεριμνώντας για ελάχιστη συμμετοχή στο κόστος του τοκετού στα δημόσια νοσοκομεία και παροχή κρατικού δώρου που θα περιλαμβάνει βρεφικά είδη.","The State will stand by new mothers, at every birth, by ensuring a minimum contribution to the cost of childbirth in public hospitals and providing a state gift that includes baby items.","603",NA
"Αυτή η κίνηση θα αποτελέσει την έμπρακτη απόδειξη πως το Κράτος είναι δίπλα στις μητέρες στην πιο σημαντική στιγμή της ζωής τους.","This move will be practical proof that the State stands by mothers at the most important time in their lives.","603",NA
"8.Δεδομένης της δημοσιονομικής στενότητας, θα διερευνήσουμε τις δυνατότητες επιπρόσθετης χρηματοδότησης του Κλάδου Υγείας από άλλους πόρους, όπως: με φόρο 1,5% στα τυχερά παίγνια και τα τσιγάρα (που θα αποδίδεται, όπως ο ΦΠΑ, απευθείας στο Υπουργείο Υγείας), από δωρεές, χορηγίες, εκμετάλλευση κληροδοτημάτων (ενοικίαση και όχι πώληση), από διάφορες άλλες δραστηριότητες, (όπως συναυλίες για κάποιες ομάδες ασθενών, εκθέσεις, κοκ.), επιχορηγήσεις από διάφορους Οργανισμούς και απόδοση του 2% από τα έσοδα των σταθμών διοδίων όλης της χώρας απευθείας στο Υπουργείο Υγείας.","8.Given the budgetary constraints, we will explore the possibilities of additional funding for the Health Sector from other resources, such as: a 1.5% tax on gambling and cigarettes (which will be paid, like VAT, directly to the Ministry of Health), donations, sponsorships, the exploitation of legacies (renting rather than selling), various other activities (such as concerts for certain patient groups, exhibitions, etc.), etc.), grants from various organizations and the return of 2% of the revenues from toll stations throughout the country directly to the Ministry of Health.","504",NA
"9.Καταπολεμούμε τη μάστιγα του συστήματος «φακελάκι» με αυστηροποίηση των ποινών και δη πειθαρχικών για τους παρανομούντες ιατρούς (άμεση απομάκρυνση από τις θέσεις τους, αφαίρεση άδειας ασκήσεως επαγγέλματος).","9.We fight the scourge of the ""envelope system"" by tightening the penalties, especially disciplinary ones, for offending doctors (immediate removal from their posts, withdrawal of their professional license).","504",NA
"Φάρμακο και Χρηματοδότηση της Υγείας","Medicine and health financing","H",NA
"Η δημόσια κατά κεφαλήν δαπάνη για φαρμακευτικά και άλλα υγειονομικά αναλώσιμα στην ΕΕ, από 289 € το 2009, διαμορφώθηκε στα 198 € το 2017, δηλαδή περίπου 112 € χαμηλότερα από τον όρο της ΕΕ των 310 €.","Public per capita expenditure on pharmaceuticals and other healthcare consumables in the EU, from €289 in 2009, stood at €198 in 2017, some €112 below the EU average of €310.","504",NA
"Η ιδιωτική δαπάνη για φαρμακευτικά και άλλα υγειονομικά αναλώσιμα το 2017 ανήλθε σε 170 € ξεπερνώντας τον μέσο όρο της ΕΕ (132 €).","Private expenditure on pharmaceuticals and other healthcare consumables in 2017 was €170, above the EU average (€132).","504",NA
"Συνεπώς, και εδώ οι Έλληνες πολίτες καλούνται να βάλουν βαθιά το χέρι στην τσέπη, αφού μειώνεται συνεχώς η συμμετοχή του Κράτους στις φαρμακευτικές δαπάνες και επομένως αυξάνεται η ιδιωτική συμμετοχή.","Therefore, here too, Greek citizens are asked to dig deep into their pockets, as the State's participation in pharmaceutical expenditure is constantly decreasing and therefore private participation is increasing.","504",NA
"Δεν είναι δυνατόν οι πιο φτωχοί πολίτες της Ευρώπης να πληρώνουν περισσότερο από το ίδιο το Κράτος για τη συμμετοχή τους στις φαρμακευτικές δαπάνες.","It is not possible that the poorest citizens of Europe should pay more than the State itself for their participation in pharmaceutical expenditure.","504",NA
"Από τότε που υιοθετήσαμε το ευρώ και μέχρι και το 2003-2004, η φαρμακευτική δαπάνη στην Ελλάδα ήταν πολύ κοντά στον μέσο όρο της ευρωζώνης.","Since we adopted the euro and up to 2003-2004, pharmaceutical expenditure in Greece was very close to the eurozone average.","504",NA
"Το 2009 γίναμε πρωταθλητές στη φαρμακευτική δαπάνη, η οποία εκτοξεύθηκε στα 5,1 δις € από περίπου 2 δις € το 2003, για να μειωθεί στα 1,95 δις € το 2017 και έκτοτε να παραμένει σε αυτά τα επίπεδα.","In 2009 we became the champions in pharmaceutical expenditure, which soared to €5.1 billion from around €2 billion in 2003, only to fall to €1.95 billion in 2017 and has remained at these levels ever since.","504",NA
"Οι βασικοί λόγοι της εκτόξευσης των δαπανών σε φάρμακα είναι κυρίως οι εξής:","The main reasons for the surge in spending on medicines are mainly:","504",NA
"1.Η κυκλοφορία ενός μεγάλου αριθμού νέων - ακριβών φαρμάκων τη δεκαετία 2000-2009.","1.The launch of a large number of new - expensive drugs in the 2000-2009 decade.","504",NA
"Η Ελλάδα έχει μικρότερο ποσοστό χρήσης γενοσήμων φαρμάκων από τη Γερμανία και το Ην. Βασίλειο.","Greece has a lower rate of use of generic drugs than Germany and the UK. Germany and the UK have a lower share of generic drugs than Germany and the United Kingdom.","504",NA
"2.Η ανυπαρξία μέσων ελέγχου των τιμών, προκειμένου να προκύψει ο μέσος όρος των τριών χαμηλότερων της Ευρώπης.","2.The lack of means of controlling prices in order to obtain the average of the three lowest in Europe.","504",NA
"3.Ο καθορισμός υψηλής πρώτης τιμής παρά το καθεστώς τιμολόγησης με βάση τον μέσο όρο των τριών χαμηλότερων τιμών στην ΕΕ (η Ελλάδα ήταν από τις πρώτες χώρες «υποδοχής» νέων σκευασμάτων).","3.The setting of a high first price despite a pricing regime based on the average of the three lowest prices in the EU (Greece was one of the first countries to ""receive"" new formulations).","504",NA
"4.Η υποκατάσταση παλαιών φθηνών φαρμάκων με νέα ακριβότερα.","4.The substitution of old cheap drugs with new more expensive ones.","504",NA
"5.Η διατήρηση της πρώτης τιμής σταθερής για πάνω από 3 χρόνια.","5.Keeping the first price fixed for more than 3 years.","504",NA
"6.Η καθυστέρηση στις ανατιμολογήσεις.","6.The delay in repricing.","504",NA
"7.Η ανυπαρξία αξιολόγησης και αποζημίωσης χωρίς έλεγχο από τα Ταμεία.","7.The absence of evaluation and reimbursement without control by the funds.","504",NA
"8.Η άκρατη συνταγογράφηση χωρίς δικλίδες ασφαλείας.","8.The unbridled prescribing with no safeguards.","504",NA
"9.Η ανυπαρξία ηλεκτρονικής συνταγογράφησης και μηχανογραφικών συστημάτων.","9.The absence of electronic prescribing and computerised systems.","504",NA
"10.Οι παράνομες εξαγωγές σκευασμάτων τα οποία αποζημιώνονταν και εντός Ελλάδας.","10.The illegal export of preparations which were reimbursed in Greece.","504",NA
"11.Η εμπορική προώθηση (marketing) των φαρμακευτικών εταιρειών.","11.The marketing of pharmaceutical companies.","504",NA
"12.Η έξαρση της πολυφαρμακίας.","12.The rise of polypharmacy.","504",NA
"Οι Έλληνες πολίτες έχουν ουσιαστική ανάγκη τα φαρμακευτικά σκευάσματα, προκειμένου να μπορούν να εξασφαλίσουν την υγεία τους.","The Greek citizens have an essential need for pharmaceutical preparations in order to be able to ensure their health.","504",NA
"Το Ελληνικό Κράτος, όπως άλλωστε κάθε Κράτος Πρόνοιας, έχει υποχρέωση να παράγει και να διαθέτει στην αγορά τα φάρμακα που έχουν ανάγκη οι πολίτες.","The Greek State, like every welfare state, has the obligation to produce and market the medicines that citizens need.","504",NA
"Σε αυτό το πλαίσιο, κρίνεται αναγκαία η ανάπτυξη και η στήριξη του κλάδου της φαρμακοβιομηχανίας, ο οποίος μπορεί να εξελιχθεί σε έναν από τους πιο δυναμικούς και οικονομικά πιο αποδοτικούς κλάδους της ελληνικής βιομηχανίας.","In this context, it is necessary to develop and support the pharmaceutical industry, which can become one of the most dynamic and cost-effective sectors of Greek industry.","504",NA
"Πιο συγκεκριμένα, τα οικονομικά στοιχεία του 2014 έδειξαν πως ο κλάδος της φαρμακοβιομηχανίας εξασφάλισε 132.000 θέσεις εργασίας υψηλής ειδίκευσης και συνεισέφερε περίπου 7,55 δις ευρώ στο ΑΕΠ (περίπου το 4%).","More specifically, economic data for 2014 showed that the pharmaceutical industry secured 132,000 highly skilled jobs and contributed approximately €7.55 billion to GDP (about 4%).","504",NA
"Επίσης, το Κράτος εισέπραξε περίπου 400 εκατ. ευρώ από απόδοση φόρων και ασφαλιστικές εισφορές, ενώ παράγει και σημαντική έρευνα.","The State also received about 400 million euros from tax returns and insurance contributions, and produced significant research.","504",NA
"Δεν μπορούμε εδώ να παραβλέψουμε πως ο φαρμακευτικός κλάδος έχει και σημαντική συμβολή στο συνολικό εξωτερικό εμπόριο της χώρας.","It cannot be overlooked here that the pharmaceutical sector also makes a significant contribution to the country's overall foreign trade.","504",NA
"Οι εξαγωγές φαρμάκων τα τρία τελευταία χρόνια υπερβαίνουν το 1 δις ευρώ, αποτελώντας έτσι το πρώτο εξαγώγιμο προϊόν σε όρους αξίας, αν και οι πραγματικές εξαγωγές, χωρίς τις νόμιμες παράλληλες εξαγωγές δηλαδή, μειώθηκαν (Πηγή: Eurostat international trade, EU Trade since 1988by CN8, ΕΟΦ).","Exports of pharmaceuticals have exceeded €1 billion in the last three years, making them the first exported product in terms of value, although actual exports, excluding legal parallel exports, have decreased (Source: Eurostat international trade, EU Trade since 1988by CN8, EOF).","504",NA
"Παρόλα αυτά, οι περιορισμοί στις δημόσιες δαπάνες έχουν οδηγήσει σε πολλές περικοπές που προκαλούν σοβαρά προβλήματα στον τομέα της Υγείας.","However, constraints on public spending have led to many cuts which are causing serious problems in the health sector.","504",NA
"Αυτά τα προβλήματα επιδεινώνονται ακόμα περισσότερο, επειδή για πρώτη φορά τίθεται κλειστός προϋπολογισμός στη νοσοκομειακή φαρμακευτική δαπάνη (570 ευρώ για το 2016, 550 ευρώ για το 2017, 530 ευρώ για το 2018).","These problems are further exacerbated by the fact that for the first time a closed budget is being set for hospital pharmaceutical expenditure (€570 for 2016, €550 for 2017, €530 for 2018).","504",NA
"Αυτό έχει σαν συνέπεια να επηρεάζεται αρνητικά η διανομή φαρμάκων υψηλού κόστους.","As a consequence, the distribution of high-cost medicines is negatively affected.","504",NA
"Γίνεται λοιπόν αντιληπτό πως το ΕΣΥ έρχεται αντιμέτωπο με ανυπέρβλητα εμπόδια και σοβαρές ελλείψεις, τη στιγμή μάλιστα που όλο και περισσότεροι πολίτες αναζητούν βοήθεια στα δημόσια νοσοκομεία!","It is therefore clear that the NHS is facing insurmountable obstacles and serious shortages, at a time when more and more citizens are seeking help in public hospitals!","504",NA
"Προτάσεις για το Φάρμακο","Proposals for Medicines","H",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ για τη χρηματοδότηση της Υγείας προτείνει μια σειρά από μέτρα, μερικά εκ των οποίων σχετίζονται με την εκμετάλλευση πόρων που θα προέλθουν από το φάρμακο, και συγκεκριμένα:","The HELLENIC SOLUTION for the financing of Health proposes a series of measures, some of which are related to the exploitation of resources that will come from medicine, namely","504",NA
"1.Καθορισμός ΦΠΑ για τα φάρμακα στο 6%.","1.Setting VAT on medicines at 6%.","504",NA
"Το ποσό που θα προκύπτει απ’ αυτόν τον φόρο θα εκχωρείται ΑΠΕΥΘΕΙΑΣ στο Υπουργείο Υγείας για τη χρηματοδότηση και την πληρωμή των αναγκών των Νοσοκομείων, των εφημεριών του ιατρικού, νοσηλευτικού και παραϊατρικού προσωπικού και για την προμήθεια ιατρικού τεχνολογικού εξοπλισμού.","The amount resulting from this tax will be assigned DIRECTLY to the Ministry of Health to finance and pay for the needs of hospitals, the on-call duties of medical, nursing and paramedical staff and for the supply of medical technological equipment.","504",NA
"2.Κίνητρα και προώθηση δράσεων Έρευνας και Ανάπτυξης – Παραγωγής εγχώριων φαρμάκων – σκευασμάτων για την εγχώρια κατανάλωση αλλά και για εξαγωγές.","2.Incentives and promotion of Research and Development actions - Production of domestic medicines - formulations for domestic consumption and for export.","504",NA
"3.Γι’ αυτό το σκοπό, προτείνουμε τη σύσταση ΕΘΝΙΚΗΣ ΦΑΡΜΑΚΟΒΙΟΜΗΧΑΝΙΑΣ, ώστε να δοθούν επιπλέον κίνητρα και για ιδιωτικές φαρμακοβιομηχανίες, με ειδικά κίνητρα χαμηλού κόστους παραγωγής και με φοροαπαλλαγές, για να παραμείνουν στη χώρα και να λειτουργούν, δίνοντας θέσεις εργασίας σε επιστημονικό και λοιπό προσωπικό.","3.For this purpose, we propose the establishment of a NATIONAL PHARMACEUTICAL INDUSTRY, in order to provide additional incentives for private pharmaceutical companies, with special incentives for low production costs and tax exemptions, to remain in the country and operate, providing jobs for scientific and other personnel.","504",NA
"4.Η συμμετοχή εισφοράς ασθενών για τα φάρμακα να προσδιορισθεί σε 10% για όλες τις κατηγορίες.","4.The patient contribution for medicines should be set at 10% for all categories.","504",NA
"5.Στην κατηγορία των φαρμάκων υπάγονται τα φαρμακευτικά βότανα.","5.Medicinal herbs fall under the category of medicines.","504",NA
"Προτείνεται λοιπόν κατάρτιση προγράμματος καλλιέργειας αυτών των βοτάνων από το Υπουργείο Υγείας σε συνεργασία με το Υπουργείο Αγροτικής Ανάπτυξης, όπου οι αγρότες που θα ασχοληθούν μ’ αυτές τις καλλιέργειες θα έχουν μειωμένο φόρο εισοδήματος σε σχέση με τους υπόλοιπους.","It is therefore proposed that a scheme for cultivation of these herbs be set up by the Ministry of Health in collaboration with the Ministry of Rural Development, whereby farmers engaged in such cultivation will get reduced income tax as compared to others.","504",NA
"Τα βότανα αυτά θα χρησιμοποιηθούν για την εγχώρια παρασκευή σκευασμάτων αλλά και για εξαγωγή ως πρώτη ύλη, κατεργασμένη ή ακατέργαστη.","These herbs will be used for the domestic manufacture of preparations and also for export as raw material, processed or unprocessed.","504",NA
"6.Εφαρμογή του Στρατηγικού Σχεδίου μας για τη χρήση των φαρμακευτικών βοτάνων και των αρωματικών φυτών στην παραγωγή καλλυντικών υψηλής ποιότητας.","6.Implementation of our Strategic Plan for the use of medicinal herbs and aromatic plants in the production of high quality cosmetics.","504",NA
"Η Ελλάδα είναι η μοναδική χώρα παγκοσμίως που, λόγω του κλίματος και των κατάλληλων γεωφυσικών συνθηκών, μπορεί να αναπτύξει τέτοιου είδους καλλιέργειες, αφού υπάρχουν πάνω από 3.000 καταγεγραμμένα φαρμακευτικά και αρωματικά φυτά, όπως για παράδειγμα οι ποικιλίες Aloe Vera που καλλιεργούνται στην Κρήτη και έχουν παγκόσμια επιτυχία.","Greece is the only country in the world that, due to its climate and suitable geophysical conditions, can develop such crops, since there are more than 3,000 registered medicinal and aromatic plants, such as for example the Aloe Vera varieties cultivated in Crete, which are a global success.","504",NA
"7.Διεκδίκηση αποζημιώσεων για το σκάνδαλο της Novartis, όπως έχουμε υποστηρίξει σταθερά από την πρώτη στιγμή και έχει γνωμοδοτήσει σχετικά το Νομικό Συμβούλιο του Κράτους.","7.Claiming compensation for the Novartis scandal, as we have consistently advocated from the very first moment and as the State Legal Council has given its opinion on this matter.","504",NA
"Σημειώνεται ότι η Novartis έχει συμφωνήσει να καταβάλλει 347 εκ. $ στις ΗΠΑ ως μέρος του διακανονισμού για να μην προχωρήσει η έρευνα για τις δωροδοκίες, από τα οποία τα 215 εκ. $ η Novartis Hellas, θυγατρική της στην Ελλάδα!","It should be noted that Novartis has agreed to pay $347 million to the US as part of the settlement to stop the bribery investigation from proceeding, of which $215 million to Novartis Hellas, its subsidiary in Greece!","504",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει σαν βασική προτεραιότητα την αναδιάρθρωση της Δημόσιας Υγείας, για να επιτευχθεί η ποιοτική διαβίωση όλων των Ελλήνων!","The HELLENIC SOLUTION has as its main priority the restructuring of Public Health, in order to achieve quality living for all Greeks!","504",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ πιστεύει πως κανένας Έλληνας δεν πρέπει να στερείται το αγαθό της Υγείας!","ELLINIKI LYSI believes that no Greek should be deprived of the good of Health!","504",NA
"ΣΥΝΟΠΤΙΚΑ ΓΙΑ ΤΟ ΔΗΜΟΓΡΑΦΙΚΟ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΟ","SUMMARY OF THE DEMOGRAPHIC AND INSURANCE POLICY","H",NA
"Διαπιστώσεις","Findings","H",NA
"•Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ θεωρεί το δημογραφικό απόλυτη προτεραιότητα, καθώς οδηγεί στην εξαφάνιση του Έθνους, εάν δε ληφθούν άμεσα μέτρα, ενώ απειλεί τη βιωσιμότητα του ασφαλιστικού.","- ELLINIKI LYSI considers the demographic issue an absolute priority, as it leads to the extinction of the nation, if no immediate measures are taken, while it threatens the viability of the insurance system.","601.1",NA
"•Ο δείκτης γονιμότητας (παιδιά ανά μητέρα) έχει πέσει στο 1,3 (1,6 στην ΕΕ, ενώ χρειάζεται να είναι πάνω από 2 για διατήρηση πληθυσμού.","-The fertility rate (children per mother) has fallen to 1.3 (1.6 in the EU, while it needs to be above 2 to maintain population.","601.1",NA
"Πρόβλεψη μείωσης πληθυσμού κατά 800.000 έως το 2035 και 2 εκατομμυρίων σε μια γενιά ως το 2060 (πληθυσμός 9 εκατομμυρίων).","Projected population decline of 800,000 by 2035 and 2 million in a generation by 2060 (population of 9 million).","601.1",NA
"•Υψηλός δείκτης εξάρτησης στο 1,66 (μη εργαζόμενος πληθυσμός ανά εργαζόμενο), όταν έπρεπε να είναι κάτω της μονάδας.","-High dependency ratio at 1.66 (non-working population per worker) when it should be below 1.","601.2",NA
"Στο πρόβλημα συμβάλλει, κυρίως η φυγή των νέων (με τις μνημονιακές πολιτικές που στοχεύουν στη μείωση του αριθμητή του δείκτη), η γήρανση και η ανεργία.","The main contributors to the problem are the exodus of young people (with the memorandum policies aimed at reducing the numerator of the index), ageing and unemployment.","601.1",NA
"•Μύθος οι υπερβολικές συντάξεις: ανέρχονται στο 17,5% του ΑΕΠ με μ. ο. ΕΕ 14%, με μέση σύνταξη 882 € και 77% του μισθού, όσο περίπου και στη Γερμανία.","-The myth of excessive pensions: they amount to 17.5% of GDP with an EU average of 14%, with an average pension of €882 and 77% of salary, about the same as in Germany.","601.1",NA
"Μέτρα","Measures","H",NA
"•Επίδομα τέκνων 150 € μηνιαία για το πρώτο παιδί, 170 € για το δεύτερο, 190 € για το τρίτο και 210 € για κάθε επόμενο, έως το 21ο έτος τους.","-Children's allowance €150 per month for the first child, €170 for the second, €190 for the third and €210 for each subsequent child until they are 21.","504",NA
"•Βελτίωση των υποδομών για την υποστήριξη της μητρότητας (βρεφονηπιακών σταθμών, φορέων οικογενειακής φροντίδας), και ελαστικοποίηση των διαδικασιών για τις υιοθεσίες από Ελληνίδες.","-Improving infrastructure to support motherhood (nurseries, family care institutions), and making the procedures for adoptions by Greek women more flexible.","504",NA
"•Αύξηση του ΑΕΠ για δυνατότητα καταβολής των συντάξεων, και επιστροφή των νέων μεταναστών, των Ελλήνων της διαρροής του επιστημονικού δυναμικού (brain drain).","-Increase in GDP to enable the payment of pensions, and the return of new immigrants, Greeks of the brain drain.","504",NA
"ΠΡΟΓΡΑΜΜΑΤΙΚΕΣ ΘΕΣΕΙΣ ΤΗΣ «ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ» ΓΙΑ ΤΟ ΔΗΜΟΓΡΑΦΙΚΟ ΚΑΙ ΤΟ ΑΣΦΑΛΙΣΤΙΚΟ","PROGRAMMATIC POSITIONS OF THE 'GREEK SOLUTION' ON DEMOGRAPHY AND SOCIAL SECURITY","H",NA
"Το δημογραφικό αποτελεί σήμερα ένα από τα μεγαλύτερα προβλήματα της Ελλάδας, αφού οι θάνατοι υπερβαίνουν πλέον τις γεννήσεις,","Demography is one of Greece's biggest problems today, since deaths now exceed births","601.1",NA
"ενώ η μαζική μετανάστευση των νέων δεν έχει μόνο τρομακτικά αρνητικά αποτελέσματα στο ΑΕΠ της χώρας (άρα στα έσοδα του Δημοσίου, στο ασφαλιστικό κλπ.)",", while the massive emigration of young people has not only had frighteningly negative effects on the country's GDP (hence on public revenues, the social security system, etc.)","410",NA
"αλλά και στη σταθερά πτωτική τάση του πληθυσμού, κατά τη δεκαετία των μνημονίων.","but also on the steady downward trend in the population during the decade of the memoranda.","601.1",NA
"Αυτήν τη στιγμή ο δείκτης γονιμότητας (παιδιά ανά μητέρα) έχει πέσει στο 1,3, όταν ο μέσος όρος της ΕΕ είναι 1,6 και για τη διατήρηση του πληθυσμού χρειάζεται πάνω από 2. Μ’ αυτά τα δεδομένα προβλέπεται μείωση του πληθυσμού κατά 800.000.","Currently the fertility rate (children per mother) has fallen to 1.3, when the EU average is 1.6, and the population needs more than 2 to be maintained.","601.1",NA
"Μάλιστα, αυτές οι προβλέψεις έχουν ενσωματωθεί και στην αναλογιστική μελέτη του ασφαλιστικού (Ν. 4670/2020), η οποία προβλέπει πληθυσμό 9 εκατομμυρίων το 2060!","In fact, these projections have been incorporated into the actuarial study of the social security system (Law 4670/2020), which predicts a population of 9 million in 2060!","601.1",NA
"Ειδικά, όσον αφορά στη μετανάστευση των νέων, υπολογίζοντας πως το κόστος ενηλικίωσης ενός ατόμου, έως ότου αρχίσει να εργάζεται, είναι της τάξης των 200.000 €, η Ελλάδα έχει εξάγει μέχρι στιγμής εργατικό δυναμικό, κατά 80% πανεπιστημιακής μόρφωσης, κόστους άνω των 100 δις €, το οποίο εκμεταλλεύονται χώρες, όπως η Γερμανία, ενώ το πληρώσαμε όλοι εμείς.","In particular, with regard to youth immigration, calculating that the cost of a person coming of age until he or she starts working is in the order of €200,000, Greece has so far exported a workforce, 80% of which is university-educated, at a cost of more than €100 billion, which is exploited by countries such as Germany, while we have all paid for it.","601.1",NA
"Η επιστροφή των νέων στη χώρα συνιστά κρίσιμο στοιχείο και για το δημογραφικό όσο και το ασφαλιστικό ζήτημα.","The return of young people to the country is a crucial element in both the demographic and the social security issue.","601.1",NA
"Για να επιτευχθεί η επιστροφή των νέων στη χώρα μας, δεν αρκούν βραχυπρόθεσμα μέτρα αλλά μια καθολική αλλαγή πολιτικής, ώστε να δημιουργηθούν νέες θέσεις εργασίας και προοπτικές για το μέλλον.","In order to achieve the return of young people to our country, it is not enough to take short-term measures, but a universal policy change is needed to create new jobs and prospects for the future.","601.1",NA
"Οι επιστήμονες που αναγκάστηκαν, καθώς δεν το ήθελαν, να φύγουν εκτός Ελλάδας για να βρουν εργασία, δε θα επιστρέψουν στην πατρίδα μας με «στοχευμένα» μέτρα διάρκειας κάποιων ετών.","The scientists who were forced, because they did not want to, to leave Greece to find work will not return to our country with 'targeted' measures lasting a few years.","601.1",NA
"Η απόφασή τους θα βασισθεί στο αν στην Ελλάδα υπάρχει μια σταθερότητα στην οικονομία, σταθερό φορολογικό σύστημα και χαμηλά ποσοστά ανεργίας.","Their decision will be based on whether Greece has a stable economy, a stable tax system and low unemployment rates.","601.1",NA
"Μ’ άλλα λόγια, η επιστροφή των νέων στη χώρα θα είναι το αποτέλεσμα μιας πολιτικής και όχι ο στόχος αυτής.","In other words, the return of young people to the country will be the result of a policy, not the goal of it.","601.1",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ θεωρεί πως το ασφαλιστικό και το δημογραφικό είναι αλληλένδετα ζητήματα, καθώς η αύξηση του πληθυσμού της χώρας θα οδηγήσει στην επιβίωση του ασφαλιστικού συστήματος.","ELLINIKI LYSI believes that the insurance and demographic issues are interrelated, as the growth of the country's population will lead to the survival of the insurance system.","601.1",NA
"Το Ασφαλιστικό","The Insurance","H",NA
"Εισαγωγικά τώρα, όσον αφορά το ασφαλιστικό, ιδιαίτερη αναφορά πρέπει να γίνει στον δείκτη εξάρτησης, με τον οποίο μετράται η δυνατότητα ανάπτυξης μίας χώρας, με κριτήριο τον πληθυσμό, καθώς επίσης τον αριθμό των εργαζομένων της.","By way of introduction, with regard to the insurance sector, special reference should be made to the dependency ratio, which measures a country's ability to develop, based on its population and the number of its employees.","601.1",NA
